key,star,fork,hasdownload,hasissue,haswiki,haspage,openissue,size,testfile,docfile,srcfile,loc,comment,filedepth,filect,dirbranching,dirct
gabrielemariotti--cardslib,4523,1294,1,1,0,0,179,26488,0,22,790,47244,24678,1767,1416,1651,235
gabrielemariotti--RecyclerViewItemAnimators,2161,547,1,1,1,0,6,1092,0,0,50,2719,773,251,63,104,41
gchq--Gaffer,1242,270,1,1,1,1,71,13504,0,0,1102,82904,25643,3620,1162,1630,468
GcsSloop--AndroidNote,2387,629,1,1,1,0,24,1204,0,0,50,7758,358,34,54,67,13
GDG-Korea--PinterestLikeAdapterView,1051,844,1,1,1,0,22,764,0,0,33,5532,2810,177,46,77,31
geeeeeeeeek--WeChatLuckyMoney,3749,1339,1,1,0,0,8,4,0,0,,,,0,0,0,0
geftimov--android-pathview,1404,315,1,1,0,0,7,916,0,0,25,1488,494,131,45,73,28
geometer--FBReaderJ,1168,707,0,1,1,1,203,30848,0,0,1523,233482,36249,2519,2429,2795,366
gephi--gephi,1667,989,1,1,1,1,328,26204,0,0,1307,124306,57759,10772,3140,4489,1349
ginatrapani--todo.txt-android,1026,420,1,1,1,1,25,15940,0,0,654,49002,19122,1955,1224,1539,315
gitblit--gitblit,1139,442,1,1,0,1,215,13364,0,0,752,98964,26640,561,1066,1157,91
gocd--gocd,2687,493,1,1,1,0,650,172108,0,0,11963,1308622,238362,33819,14522,17753,3231
go-lang-plugin-org--go-lang-idea-plugin,3921,459,1,1,1,1,405,14028,0,0,2007,89041,18447,1836,2300,2658,358
goldmansachs--gs-collections,1611,241,1,1,1,0,5,25324,0,0,2555,274749,53700,6063,2942,3594,652
google--agera,5900,522,0,1,1,0,3,2584,0,8,165,11987,4317,1455,198,392,194
google--android-classyshark,2864,369,1,1,1,1,9,6820,0,0,147,9106,2202,660,188,277,89
google--auto,3908,405,1,1,1,1,105,2516,0,0,245,25540,7218,1056,256,396,140
google--binnavi,1957,349,0,1,1,1,18,103072,0,0,5438,2144305,169116,7854,6075,6756,681
google--cameraview,1131,101,0,1,0,0,22,720,0,0,54,3210,990,461,65,139,74
google--closure-compiler,2761,583,1,1,1,0,578,25108,536,0,1558,356733,241585,891,1586,1705,119
google--error-prone,1454,150,1,1,1,1,116,8476,0,0,1311,88901,30194,1489,1330,1546,216
google--ExoPlayer,4837,1780,1,1,0,1,199,4,0,0,,,,0,0,0,0
google--flexbox-layout,5140,523,0,1,1,0,5,40324,0,0,104,9255,2408,369,145,206,61
google--google-authenticator,1806,390,0,1,1,0,187,4620,0,0,125,6425,2707,419,264,345,81
google--grafika,1638,485,1,1,0,0,16,1548,0,0,84,9348,4623,63,92,112,20
google--guava,12530,3017,1,1,1,1,705,20804,0,0,1726,252561,87255,1587,1735,1948,213
google--guice,4081,666,1,1,1,1,237,33416,0,0,611,137241,20198,1205,698,908,210
google--iosched,12106,4674,1,1,0,0,51,9880,0,17,848,73153,25200,2174,985,1264,279
google--j2objc,4419,595,1,1,1,1,59,49000,0,9,3286,458345,374236,7439,3448,4234,786
google--jimfs,1093,145,1,1,0,1,14,1148,0,0,115,17668,5146,85,116,131,15
googlemaps--android-maps-utils,1709,817,1,1,0,1,75,1820,0,0,140,12490,4428,292,180,230,50
google--physical-web,5684,688,0,1,1,1,44,6092,0,0,209,17571,5269,551,312,406,94
googlesamples--android-testing-templates,1420,188,1,1,1,0,3,772,0,0,40,975,531,838,50,160,110
googlesamples--android-testing,3314,1000,1,1,1,0,11,11528,0,0,191,4571,3064,4149,413,890,477
googlesamples--android-topeka,3755,879,1,1,1,0,4,7048,0,0,251,11180,4485,562,462,537,75
googlesamples--android-UniversalMusicPlayer,6490,2083,1,1,1,0,22,3648,0,0,101,7557,2326,327,246,298,52
googlesamples--android-vision,1012,491,1,1,1,0,90,2784,0,0,90,7014,3630,1706,184,374,190
googlesamples--easypermissions,1717,288,1,1,1,0,2,392,0,0,32,1339,294,148,42,70,28
googlesamples--google-services,1559,1720,1,1,1,0,42,3364,0,0,115,4081,1548,1237,266,441,175
google--tiger,1613,105,0,0,0,0,0,508,0,0,43,4771,1260,52,48,61,13
gowong--material-sheet-fab,1063,200,1,1,1,0,4,6776,0,0,53,2801,644,244,91,133,42
gradle--gradle,4085,1545,0,1,1,0,74,112896,0,0,11321,714815,213423,63910,12423,18798,6375
grails--grails-core,1925,851,1,1,1,0,138,26020,0,0,2041,160857,53029,9504,2168,3514,1346
grandcentrix--tray,1118,127,1,1,1,0,8,748,0,0,77,5760,1876,215,85,121,36
grantland--android-autofittextview,2199,443,1,1,1,0,36,1312,0,0,22,1164,304,166,34,67,33
Graylog2--graylog2-server,2408,356,1,1,0,0,363,27976,0,0,2198,160171,32148,5455,2352,3049,697
greenrobot--EventBus,12007,3192,1,1,1,1,74,900,0,0,100,6545,1678,184,114,158,44
greenrobot--greenDAO,5922,1983,1,1,0,0,144,2660,0,0,282,22131,5116,1027,306,456,150
groovy--groovy-core,1475,413,1,0,0,0,18,34888,0,0,3308,311310,130384,5245,3609,4380,771
Grover-c13--PokeGOAPI-Java,1102,402,1,1,1,0,49,3208,0,0,142,28181,7722,245,174,211,37
grpc--grpc-java,2152,632,0,1,0,1,277,9708,0,0,632,111095,38988,2917,705,1158,453
guardianproject--ChatSecureAndroid,1015,577,1,1,0,0,156,31380,0,71,596,64046,14883,1320,1241,1539,298
gzu-liyujiang--AndroidPicker,1307,463,1,1,1,0,24,4324,0,0,66,6736,1113,412,94,158,64
H07000223--FlycoDialog_Master,1063,353,1,1,1,0,4,4908,0,0,116,5442,519,419,174,237,63
H07000223--FlycoTabLayout,2572,685,1,1,1,0,9,3076,0,0,42,4059,390,184,62,93,31
h2oai--h2o-2,2084,556,1,0,1,1,9,597800,0,0,2281,279211,59436,2280,3681,4197,516
h2oai--h2o-3,1474,652,1,0,0,0,32,92028,0,0,3363,365309,82969,3375,4488,5098,610
h6ah4i--android-advancedrecyclerview,2623,544,1,1,1,1,91,5400,0,0,350,27855,8458,1047,453,583,130
hackware1993--MagicIndicator,1086,252,1,1,0,0,0,6232,0,0,78,5255,306,319,92,136,44
haifengl--smile,2797,410,1,1,1,1,11,330908,0,0,863,104870,50649,1556,1182,1433,251
hankcs--HanLP,1613,739,1,1,1,0,111,67452,0,0,411,40152,15125,832,442,546,104
hanks-zyh--HTextView,2591,436,1,1,1,0,22,9572,0,0,41,2132,146,323,125,181,56
HannahMitt--HomeMirror,7346,632,1,1,1,0,28,4352,0,0,48,2595,672,191,154,187,33
harism--android_page_curl,1311,608,1,1,1,0,88,884,0,0,9,1738,585,25,20,28,8
hazelcast--hazelcast,1777,824,1,1,0,0,651,54800,0,0,5130,599117,119731,6021,5184,5850,666
hdodenhof--CircleImageView,5229,1573,1,1,0,0,20,1096,0,0,17,717,65,142,29,56,27
HdrHistogram--HdrHistogram,1119,129,1,1,1,1,7,1712,0,0,59,10887,4460,131,81,112,31
hehonghui--AndroidEventBus,1005,334,1,1,1,0,22,1708,0,0,50,1920,1225,173,77,117,40
henrytao-me--smooth-app-bar-layout,1103,153,1,1,1,0,15,1284,0,0,120,5129,1759,269,152,197,45
hibernate--hibernate-orm,2115,1666,0,0,1,0,85,73232,0,0,10089,707230,181911,20799,10703,12929,2226
hidroh--materialistic,1016,228,1,1,0,0,34,14712,0,0,418,30702,6240,463,496,565,69
hitherejoe--Android-Boilerplate,1562,764,1,1,1,0,9,796,0,0,66,2976,154,392,77,137,60
hitherejoe--animate,2085,329,1,1,1,0,4,24620,0,0,124,4079,212,245,166,207,41
hmkcode--Android,1631,2500,1,1,1,0,18,5832,0,0,197,10402,406,1323,363,683,320
HoneyNeutrons--RecyclerViewUndoSwipe,1170,147,1,1,1,0,0,33496,0,0,34,1162,116,233,66,109,43
hongyangAndroid--AndroidAutoLayout,3395,1179,1,1,1,0,79,4788,0,0,114,4678,307,658,183,294,111
hongyangAndroid--AndroidChangeSkin,1020,268,1,1,1,0,23,3528,0,0,46,1720,126,327,80,138,58
hongyangAndroid--android-percent-support-extend,1132,390,1,1,1,0,23,1980,0,0,56,3031,354,388,90,156,66
hongyangAndroid--baseAdapter,1497,526,1,1,1,0,63,1136,0,0,62,2740,173,396,89,154,65
hongyangAndroid--FlowLayout,1538,448,1,1,1,0,27,1400,0,0,44,1798,96,214,63,102,39
hongyangAndroid--Highlight,1382,335,1,1,1,0,30,1340,0,0,41,1567,395,250,64,107,43
hongyangAndroid--okhttputils,3807,1546,1,1,1,0,157,688,0,0,61,3462,304,292,79,125,46
HotBitmapGG--bilibili-android-client,1142,368,1,1,1,0,2,16,0,0,,,,0,1,1,0
hotchemi--PermissionsDispatcher,2948,483,1,1,1,1,9,3784,0,0,76,10342,441,409,93,164,71
houkx--android-pluginmgr,1148,502,1,1,1,0,19,580,0,0,43,4124,931,168,64,98,34
http-kit--http-kit,1530,211,1,1,1,0,18,848,64,0,105,8647,880,92,113,135,22
huazhiyuan2008--RecyclerViewCardGallery,1070,159,1,1,1,0,7,10544,0,0,31,844,125,331,49,105,56
iammert--MaterialIntroView,1423,220,1,1,1,0,25,3124,0,0,65,2316,326,378,90,153,63
iBotPeaches--Apktool,3571,1183,1,1,0,1,58,13084,0,0,159,10708,3266,1139,223,361,138
igniterealtime--Smack,1108,530,1,0,1,0,7,15936,0,0,1404,89421,61209,4889,1489,2115,626
ikew0ng--SwipeBackLayout,3559,1167,1,1,1,0,59,1432,0,0,29,2072,920,193,44,80,36
iluwatar--java-design-patterns,14821,4963,1,1,1,1,164,16212,0,0,1114,30691,31843,8056,1443,2831,1388
ImmortalZ--StereoView,1022,202,1,1,1,0,1,5084,0,0,27,1822,162,179,51,83,32
immutables--immutables,1223,75,1,1,0,0,71,4556,0,0,577,35110,9949,1309,599,848,249
inmite--android-selector-chapek,1327,205,1,1,1,0,6,492,0,0,8,407,114,11,13,18,5
Instagram--ig-json-parser,1071,94,1,1,1,0,11,1260,0,0,76,5205,893,1114,84,241,157
iPaulPro--aFileChooser,1331,593,1,1,1,0,56,1112,0,0,30,1130,582,155,59,97,38
iPaulPro--Android-ItemTouchHelper-Demo,1664,339,1,1,1,0,36,360,0,0,26,658,396,175,40,70,30
IsseiAoki--SimpleCropView,1391,260,1,1,1,0,25,6868,0,0,45,3991,409,219,62,101,39
ivacf--archi,2534,390,1,1,1,0,5,1044,0,0,63,3456,76,466,115,194,79
izzyleung--ZhihuDailyPurify,2867,756,1,1,1,0,0,1172,0,0,57,2647,39,216,73,103,30
jackpal--Android-Terminal-Emulator,1352,555,1,0,1,1,115,2944,0,0,189,18788,5255,812,302,445,143
Jacksgong--JKeyboardPanelSwitch,1609,304,1,1,1,0,13,3080,0,0,62,3108,918,175,81,112,31
JackyAndroid--AndroidChromium,1258,233,1,1,1,0,3,85976,0,0,1254,122731,43098,2920,2453,2827,374
JackyAndroid--AndroidInterview-Q-A,3872,889,1,1,1,0,2,1100,0,0,3,885,0,2,9,10,1
JakeWharton--ActionBarSherlock,7362,4169,1,1,0,1,93,10476,0,0,433,34337,13306,1007,867,1075,208
JakeWharton--butterknife,12638,2770,1,1,0,1,61,3408,0,0,151,11306,811,617,171,283,112
JakeWharton--DiskLruCache,3038,801,1,1,0,1,16,168,0,0,10,2040,430,52,11,22,11
JakeWharton--hugo,3829,322,1,1,0,0,38,324,0,0,20,998,28,185,27,64,37
JakeWharton--NineOldAndroids,3837,1678,1,1,0,1,41,776,0,0,70,7418,4051,117,78,102,24
JakeWharton--RxBinding,3962,432,1,1,0,0,20,2316,0,0,306,11908,2793,1340,324,526,202
JakeWharton--scalpel,1830,151,1,1,0,0,8,1268,0,0,21,1088,59,139,34,61,27
JakeWharton--Telecine,1742,302,1,1,0,0,20,636,0,0,61,2424,118,230,73,115,42
JakeWharton--ThreeTenABP,1261,39,1,1,0,0,8,416,0,0,19,537,43,218,26,64,38
JakeWharton--timber,3070,306,1,1,0,1,29,856,0,0,26,2450,224,164,32,65,33
JakeWharton--u2020,4195,815,1,1,0,0,19,8564,0,0,154,7984,757,559,252,351,99
JakeWharton--ViewPagerIndicator,8253,4182,1,1,0,1,207,3600,0,0,76,4362,718,101,154,181,27
jankotek--mapdb,2224,530,1,1,0,0,45,3704,0,0,266,67977,12201,122,268,289,21
jasonpolites--gesture-imageview,1065,572,1,1,1,0,44,1136,0,0,55,1996,402,74,74,92,18
jasonross--Nuwa,2414,510,1,1,1,0,60,364,0,0,28,746,57,170,40,72,32
javaee-samples--javaee7-samples,1517,1163,1,1,1,0,105,23456,0,0,1685,64302,48455,24918,1914,5390,3476
java-native-access--jna,2609,740,1,1,1,1,77,91204,50,0,1299,433323,112138,1094,1506,1695,189
javaslang--javaslang,1264,148,1,1,1,0,94,4744,0,0,292,63846,26748,353,301,368,67
jayway--JsonPath,1216,319,1,1,0,0,71,3380,0,0,195,69145,2995,476,203,270,67
jberkel--sms-backup-plus,1022,345,1,1,0,1,88,1788,0,0,160,16938,740,364,183,257,74
jd-alexander--LikeButton,1580,218,1,1,1,1,9,496,0,0,32,1442,153,161,49,80,31
jdamcd--android-crop,3082,939,1,1,1,1,87,956,0,0,57,2230,343,356,76,137,61
jeasonlzy--okhttp-OkGo,2478,660,1,1,1,0,22,4908,0,0,191,14300,2189,423,210,274,64
jeresig--processing-js,1780,689,1,0,1,0,3,92120,2557,0,2007,84367,14454,6440,2654,3669,1015
jersey--jersey,1685,1891,1,0,0,0,45,56752,0,0,4159,299683,229998,48005,4760,10304,5544
JesusFreke--smali,1261,350,1,1,1,0,14,10648,0,0,916,54118,30167,1711,1136,1389,253
JetBrains--ideavim,2282,279,1,0,0,0,16,3172,31,2,453,34597,13401,393,459,517,58
JetBrains--intellij-community,3604,1502,1,0,0,0,87,1068644,0,0,67510,4551722,956193,155516,87279,107096,19817
JetBrains--kotlin,6257,672,1,0,0,1,24,288788,0,0,33050,1083549,178088,60919,52775,61180,8405
jfeinstein10--JazzyViewPager,2284,857,1,1,1,0,40,916,0,0,14,856,54,58,24,39,15
jfeinstein10--SlidingMenu,9902,5585,1,1,1,1,305,13892,0,0,73,4170,1110,217,136,187,51
jfinal--jfinal,1499,942,1,1,1,0,23,1392,0,0,202,14293,7062,191,208,245,37
jgilfelt--android-sqlite-asset-helper,1665,420,1,1,1,1,62,1760,0,0,28,940,238,289,50,100,50
jgilfelt--android-viewbadger,2645,1045,1,0,1,1,17,172,0,0,8,927,164,40,17,30,13
jgilfelt--SystemBarTint,3496,1032,1,0,1,0,38,820,0,0,24,1236,393,102,45,70,25
jhalterman--failsafe,1450,76,1,1,1,1,14,648,0,0,84,5854,2942,149,85,109,24
jhy--jsoup,3524,1109,0,1,0,0,162,1944,0,0,104,23381,4978,140,116,141,25
jianghejie--XRecyclerView,1754,557,1,1,1,0,122,9364,0,0,91,4982,338,256,125,171,46
jiangqqlmj--FastDev4Android,1636,717,1,1,1,0,6,13712,0,0,303,20360,7380,697,372,477,105
jitsi--jitsi,1092,406,1,1,0,0,100,91996,179,0,2439,357467,239332,3651,3873,4365,492
jjoe64--GraphView,1320,572,1,1,0,1,66,1576,0,0,28,3801,3081,67,48,62,14
jMonkeyEngine--jmonkeyengine,1202,417,1,1,0,0,126,200144,0,0,1680,799555,110875,4856,2263,2952,689
jmxtrans--jmxtrans,1030,319,1,1,1,1,57,6040,0,0,325,24493,8150,1969,371,655,284
JoanZapata--android-iconify,2683,397,1,1,0,1,39,2756,0,0,66,6931,209,650,106,224,118
JoanZapata--android-pdfview,1732,616,1,1,1,1,119,22668,0,0,63,3663,865,246,82,127,45
JoanZapata--base-adapter-helper,1471,541,1,1,1,1,11,708,0,0,27,1196,584,130,42,67,25
JodaOrg--joda-time,2470,571,1,1,0,0,17,7920,0,0,401,93962,44802,223,469,508,39
joelittlejohn--jsonschema2pojo,2174,691,1,1,1,1,66,3000,0,0,344,17458,5502,1228,381,562,181
johannilsson--android-actionbar,1414,632,1,1,1,0,27,264,0,0,24,800,297,100,38,61,23
johannilsson--android-pulltorefresh,2550,1209,1,1,1,0,42,400,0,0,18,574,92,152,30,66,36
johncarl81--parceler,2378,187,1,1,0,0,8,2020,0,0,196,10441,3374,485,212,291,79
johnkil--Android-AppMsg,1269,422,1,1,1,1,14,388,0,0,24,1256,495,98,40,65,25
JohnPersano--SuperToasts,2013,474,1,1,1,0,14,3248,0,0,60,3867,1997,253,88,129,41
jOOQ--jOOQ,1445,368,1,1,1,0,1162,113508,0,0,1582,1723756,185182,2738,1721,2114,393
JorgeCastilloPrz--AndroidFillableLoaders,1434,201,1,1,1,0,3,2168,0,0,58,3868,536,302,84,136,52
journeyapps--zxing-android-embedded,1273,420,1,1,0,0,49,1196,0,0,122,5815,2311,425,141,230,89
jphp-compiler--jphp,1224,127,1,1,1,0,9,13848,0,0,2202,135661,12702,3651,2273,2805,532
jprante--elasticsearch-jdbc,1669,496,1,1,1,1,379,1996,0,0,214,18967,3059,534,254,327,73
JulienGenoud--android-percent-support-lib-sample,2152,559,1,1,1,0,0,372,0,0,27,1025,113,153,45,73,28
Jungerr--GridPasswordView,1054,300,1,1,1,0,12,1556,0,0,32,1128,103,208,41,78,37
junit-team--junit4,5404,2110,1,1,1,1,158,3580,0,54,479,32597,6990,744,521,631,110
JustWayward--BookReader,1616,445,1,1,1,0,12,20448,0,0,416,28678,9925,546,606,682,76
jwtk--jjwt,1113,187,1,1,1,0,35,912,0,0,120,8290,4825,98,121,138,17
k9mail--k-9,2763,1462,1,1,1,1,380,16856,0,0,806,128264,12970,1857,1479,1746,267
kanytu--android-parallax-recyclerview,1337,262,1,1,1,0,17,2348,0,0,21,1805,505,145,33,61,28
Kaopiz--android-segmented-control,1136,304,1,1,1,0,27,872,0,0,37,4148,206,194,54,88,34
Karumi--Dexter,1888,213,1,1,1,0,8,2180,0,0,54,2331,1150,181,63,96,33
Karumi--Rosie,1601,133,1,1,1,1,12,12020,0,0,189,7796,3486,1063,206,324,118
katzer--cordova-plugin-local-notifications,1362,859,1,1,1,0,281,328,0,0,35,3590,3076,17,36,42,6
kaushikgopal--RxJava-Android-Samples,4077,786,1,1,1,0,9,688,0,0,80,4809,256,217,89,122,33
KeepSafe--TapTargetView,1840,123,1,1,1,0,1,424,0,0,32,2084,367,140,42,69,27
keklikhasan--LDrawer,1296,416,1,1,0,0,3,924,0,0,20,844,27,162,41,72,31
kevinsawicki--http-request,2004,550,1,1,1,1,50,444,0,0,13,5195,2480,113,21,41,20
keyboardsurfer--Crouton,2934,767,1,1,1,1,7,448,0,0,25,1934,1213,156,39,67,28
kikoso--android-stackblur,2416,607,1,1,1,0,19,8836,0,0,41,2033,282,301,124,195,71
kikoso--Swipeable-Cards,1290,389,1,1,1,0,52,2692,0,0,32,1536,209,205,66,104,38
killbill--killbill,1228,199,1,1,1,1,75,19344,0,0,1579,161445,31841,6078,1686,2407,721
klinker24--Android-TextView-LinkBuilder,1013,133,1,1,1,0,1,488,0,0,28,1377,456,161,38,67,29
klinker24--Talon-for-Twitter,1466,298,1,1,1,0,1,63456,0,0,597,85638,12778,1291,1661,1849,188
kmshack--Android-ParallaxHeaderViewPager,1240,346,1,1,1,0,28,7092,0,0,21,1021,61,48,35,51,16
knightliao--disconf,1564,839,1,1,1,0,44,7400,0,0,584,72328,15015,3286,730,1087,357
konifar--android-material-design-icon-generator-plugin,1530,162,1,1,1,0,13,121192,0,0,891,10646,143,822,20407,20534,127
Konloch--bytecode-viewer,1380,227,1,1,0,0,65,80496,0,0,365,51056,34080,504,447,515,68
konmik--nucleus,1404,187,1,1,1,0,4,1336,0,0,125,5160,656,664,176,294,118
koral----android-gif-drawable,3608,971,1,1,1,1,20,1656,0,0,104,7562,1942,269,131,178,47
koush--AndroidAsync,3803,1060,1,1,0,0,195,2396,0,0,244,20419,3874,324,279,341,62
koush--ion,4897,924,1,1,0,0,222,10192,0,0,151,10169,1965,205,188,231,43
ksoichiro--Android-ObservableScrollView,6619,1728,1,1,1,1,158,8776,0,0,317,18621,4239,488,407,492,85
kyleduo--SwitchButton,2268,541,1,1,1,0,13,2620,0,0,48,2992,99,328,67,118,51
kymjs--KJFrameForAndroid,1818,857,1,1,1,0,16,11112,0,42,357,27206,9096,772,811,917,106
l123456789jy--Lazy,1008,420,1,1,1,0,0,2308,0,0,106,12992,6569,293,119,171,52
laobie--StatusBarUtil,1892,387,1,1,1,0,7,2744,0,0,53,2076,349,219,81,122,41
lapism--SearchView,1219,243,1,1,1,0,0,1620,0,0,90,3910,207,429,181,252,71
LarsWerkman--HoloColorPicker,1023,375,1,1,1,0,25,184,0,0,12,1935,831,46,15,24,9
lawloretienne--QuickReturn,1415,305,1,1,1,0,6,7196,0,0,129,8512,759,419,269,334,65
ldoublem--LoadingView,1391,249,1,1,1,0,4,1940,0,0,43,4663,124,261,60,108,48
lecho--hellocharts-android,3262,961,1,1,0,0,130,3420,0,0,163,11205,1892,216,198,246,48
lendylongli--qianghongbao,1089,651,1,1,1,0,8,10616,0,0,41,2282,277,150,62,88,26
leolin310148--ShortcutBadger,2133,473,1,1,1,0,60,808,0,0,36,1415,195,190,58,92,34
lguipeng--Notes,1139,440,1,1,1,0,4,8268,0,0,202,16273,6307,673,243,344,101
lgvalle--Material-Animations,7411,1575,1,1,1,0,8,9408,0,0,54,2518,80,137,86,112,26
liaohuqiu--android-GridViewWithHeaderAndFooter,1124,390,1,1,1,0,26,752,0,0,16,1419,224,27,22,30,8
liaohuqiu--android-Ultra-Pull-To-Refresh,6410,2247,1,1,1,0,109,2092,0,0,106,7896,758,304,143,199,56
liaohuqiu--cube-sdk,1068,486,1,1,1,1,47,4380,0,0,184,12399,3440,259,198,241,43
libgdx--libgdx,9987,4890,1,1,1,0,238,162536,0,0,3795,748370,167542,5643,4704,5427,723
libgdx--packr,1488,69,1,1,1,0,25,1096,0,0,28,1810,284,78,42,57,15
linfaxin--TransitionPlayer,1091,237,1,1,1,0,0,2560,0,0,59,2870,153,187,115,148,33
linger1216--labelview,1179,274,1,1,1,0,1,1444,0,0,29,1701,59,141,54,82,28
lingochamp--FileDownloader,2686,649,1,1,1,0,41,33616,0,0,126,13755,4401,291,162,208,46
linkedin--databus,1236,322,1,1,1,0,18,16832,0,33,903,150927,35348,3956,999,1544,545
linkedin--pinot,1359,227,1,1,1,0,94,119996,0,0,2127,300792,58371,5801,2379,3029,650
linkedin--rest.li,1426,273,1,1,1,0,17,25848,0,0,2339,277865,69816,8638,2646,3854,1208
lipangit--JieCaoVideoPlayer,2319,661,1,1,1,0,76,2812,0,0,104,5729,451,327,137,195,58
LitePalFramework--LitePal,1875,660,1,1,1,0,32,5564,0,0,145,12796,7175,383,180,239,59
litesuits--android-common,1873,720,1,1,1,0,6,852,0,0,70,6759,5709,160,76,99,23
liuling07--SimpleNews,1101,377,1,1,1,0,11,11012,0,0,92,4379,1472,537,160,237,77
LMAX-Exchange--disruptor,4949,1357,1,1,1,1,7,1564,0,0,201,14164,5125,246,206,249,43
loopj--android-async-http,9438,4304,1,1,1,1,182,1752,0,0,104,8333,3501,296,133,181,48
loopj--android-smart-image-view,1245,574,1,1,1,1,49,68,0,0,9,409,32,20,9,14,5
lovetuzitong--MultiImageSelector,1852,612,1,1,1,0,48,1088,0,0,53,2446,188,303,78,131,53
lsjwzh--RecyclerViewPager,1835,396,1,1,1,0,59,3404,0,0,60,3215,342,271,89,138,49
lucasr--smoothie,1032,196,1,1,0,0,10,444,0,0,34,1763,860,255,45,86,41
lucasr--twoway-view,4329,956,1,1,1,0,160,656,0,0,48,3983,725,214,73,114,41
LuckyJayce--ViewPagerIndicator,1183,437,1,1,1,0,11,8364,0,0,86,5287,658,320,126,177,51
lwansbrough--react-native-camera,1852,490,1,1,1,0,188,728,0,0,42,4180,336,189,88,124,36
lyft--scissors,1510,180,1,1,1,0,23,5748,0,0,42,1894,462,266,77,126,49
LyndonChin--AndroidRubberIndicator,1323,212,1,1,1,0,8,360,0,0,26,869,80,149,40,69,29
LyndonChin--MasteringAndroidDataBinding,1787,395,1,1,1,0,17,536,0,0,63,2038,103,302,72,114,42
lzyzsd--CircleProgress,1927,611,1,1,1,0,39,2424,0,0,47,2235,295,193,68,103,35
lzyzsd--JsBridge,2045,531,1,1,1,0,33,508,0,0,25,1185,81,165,36,66,30
M66B--XPrivacy,1443,405,1,1,0,0,58,8800,0,0,192,41502,2482,216,279,350,71
majidgolshadi--Android-Download-Manager-Pro,1139,249,1,1,1,0,19,248,0,0,29,1614,336,87,31,49,18
makovkastar--FloatingActionButton,3601,881,1,1,1,0,79,2548,0,0,36,1665,45,198,94,131,37
Malinskiy--SuperRecyclerView,2206,429,1,1,1,0,69,612,0,0,57,4471,295,168,68,99,31
Manabu-GT--ExpandableTextView,1769,492,1,1,1,1,26,2160,0,0,29,982,152,238,65,106,41
ManuelPeinado--FadingActionBar,2789,771,1,1,1,0,84,13812,0,0,101,2942,705,327,200,275,75
ManuelPeinado--GlassActionBar,1197,270,1,1,1,0,8,11280,0,0,67,2242,461,314,135,207,72
markushi--android-circlebutton,1226,336,1,1,1,0,6,1236,0,0,15,432,6,119,24,46,22
markushi--android-ui,2090,465,1,1,1,0,12,840,0,0,16,845,124,52,21,31,10
markzhai--AndroidPerformanceMonitor,1941,376,1,1,1,0,12,1076,0,0,69,3477,679,291,92,144,52
Marswin--MarsDaemon,1334,445,1,1,1,0,29,776,0,0,54,2036,419,330,78,138,60
matrixxun--ProductTour,1509,264,1,1,1,0,1,14844,0,0,38,1738,37,146,81,109,28
maurycyw--StaggeredGridView,1611,755,1,1,1,0,48,172,0,0,8,2049,533,25,11,18,7
mcharmas--android-parcelable-intellij-plugin,1524,163,1,1,0,0,15,612,0,0,66,2237,509,203,78,112,34
mcharmas--Android-ReactiveLocation,1448,190,1,1,1,0,30,536,0,0,54,2708,311,209,65,97,32
mcxiaoke--android-volley,4169,1744,1,1,1,0,58,696,0,0,91,5716,3052,93,97,115,18
mcxiaoke--packer-ng-plugin,1936,417,1,1,1,1,2,852,0,0,36,6292,522,345,62,121,59
medcl--elasticsearch-analysis-ik,1671,551,1,1,1,0,60,8600,0,0,27,2711,1319,127,43,65,22
medyo--android-about-page,1087,110,1,1,1,0,5,684,0,0,54,1339,73,270,66,115,49
MiCode--FileExplorer,1028,674,1,1,1,0,19,1692,0,0,115,10461,2311,61,230,250,20
MiCode--Notes,1226,812,1,1,1,0,7,1828,0,0,77,8700,1639,106,146,171,25
Microsoft--malmo,2023,289,1,1,1,1,62,4004,0,13,323,35402,8989,276,362,419,57
MiguelCatalan--MaterialSearchView,1570,277,1,1,1,0,71,5300,0,0,43,2683,164,214,105,143,38
mihaip--dex-method-counts,2091,345,1,1,1,0,10,232,0,0,18,1414,535,31,21,30,9
MikeOrtiz--TouchImageView,1573,666,1,1,1,0,73,2224,0,0,16,1246,335,36,29,41,12
mikepenz--AboutLibraries,1543,191,1,1,1,1,1,7244,0,0,239,7691,1468,341,292,357,65
mikepenz--Android-Iconics,2184,308,1,1,1,1,2,9800,0,0,141,14181,1714,970,214,398,184
mikepenz--FastAdapter,1110,132,1,1,1,1,2,18864,0,0,165,11374,4324,630,203,307,104
mikepenz--LollipopShowcase,1703,530,1,1,1,1,0,12556,0,0,39,1662,120,209,69,109,40
mikepenz--MaterialDrawer,6256,1313,1,1,1,1,3,7412,0,0,169,12092,3421,344,222,281,59
MinecraftForge--MinecraftForge,1579,838,1,1,1,0,258,4,0,0,,,,0,0,0,0
mission-peace--interview,1841,981,1,1,1,0,18,3036,44,0,632,30332,5968,244,635,696,61
mixi-inc--AndroidTraining,1072,331,1,1,1,1,25,179820,0,0,1856,132113,19616,51611,7166,12678,5512
mmin18--AndroidDynamicLoader,1164,476,1,1,1,0,5,5596,0,0,94,9347,3864,641,189,318,129
mmin18--FlexLayout,1329,115,1,1,1,0,1,728,0,0,32,2543,82,98,45,68,23
