key,star,fork,hasdownload,hasissue,haswiki,haspage,openissue,size,testfile,docfile,srcfile,loc,comment,filedepth,filect,dirbranching,dirct
fxpio--composer-asset-plugin,638,114,1,1,0,0,34,956,0,0,105,9710,4736,93,108,140,32
fzaninotto--Faker,9570,1487,1,1,0,0,70,9732,135,0,516,80291,8666,619,518,645,127
gabordemooij--redbean,1602,223,1,1,0,0,8,1444,0,0,152,20326,11233,82,158,183,25
gabrielrcouto--php-gui,1508,132,1,1,1,1,13,83312,0,0,29,1212,1301,44,76,89,13
gabrielrcouto--php-terminal-gameboy-emulator,1127,82,1,1,1,0,7,732,0,0,18,5677,3516,7,20,23,3
gajus--xhprof.io,418,105,1,1,1,0,37,644,0,0,40,11683,498,26,42,52,10
gantry--gantry5,456,96,1,1,1,0,138,27748,0,0,1364,156975,36175,3445,1669,2266,597
GaretJax--phpbrowscap,404,84,1,1,1,0,31,388,0,0,7,1294,436,13,12,17,5
genemu--GenemuFormBundle,586,244,1,1,0,0,129,1752,0,0,162,7800,2122,305,186,267,81
geocoder-php--Geocoder,2805,361,1,1,0,1,40,400,0,0,63,4099,1813,34,64,74,10
getgrav--grav,5374,453,1,1,0,0,69,5220,0,0,273,59668,21835,733,322,447,125
getherbert--herbert,557,84,1,1,1,0,78,4,0,0,,,,0,0,0,0
getsentry--sentry-php,453,182,1,1,0,0,50,484,0,0,21,1904,541,15,26,31,5
gharlan--alfred-github-workflow,840,44,1,1,0,0,10,416,0,0,10,1425,20,4,44,46,2
ghedipunk--PHP-Websockets,494,247,1,1,1,1,19,48,0,0,5,641,46,0,6,6,0
gherkins--regexpbuilderphp,787,42,1,1,1,0,2,80,0,0,7,1550,120,4,8,10,2
giggsey--libphonenumber-for-php,1580,163,1,1,1,1,0,18768,0,0,1028,497304,9908,288,1032,1084,52
gimler--symfony-rest-edition,516,124,1,1,0,0,16,4,0,0,,,,0,0,0,0
giorgiosironi--phpunit-selenium,485,260,0,1,0,0,95,840,0,0,135,5015,4732,89,142,166,24
gliderlabs--herokuish,424,52,1,1,1,0,6,3724,0,0,209,26298,19875,762,344,472,128
goaop--framework,866,88,1,1,0,0,9,1156,0,0,192,7872,5945,135,198,234,36
goodby--csv,670,103,1,1,0,0,28,396,0,0,47,2008,552,236,59,95,36
google--google-api-php-client,3934,2006,1,1,1,0,156,576,0,0,69,6811,2473,70,72,93,21
googleinurl--SCANNER-INURLBR,487,248,1,1,1,0,5,240,0,0,2,2769,695,0,2,2,0
google--recaptcha,1186,410,0,1,0,0,54,132,0,0,20,753,686,20,22,29,7
google--recki-ct,549,40,0,1,0,0,6,1488,91,13,159,9580,5328,220,167,217,50
GrahamCampbell--Laravel-Markdown,421,52,1,1,0,0,3,60,0,0,7,254,308,13,8,13,5
graulund--tweetnest,477,79,1,1,1,0,19,464,0,0,34,4411,1022,20,51,59,8
greggilbert--recaptcha,447,105,1,1,1,0,15,92,0,0,12,392,135,24,18,27,9
Gregwar--Captcha,423,97,1,1,0,0,5,1204,0,0,13,677,290,4,20,22,2
Gregwar--Image,491,105,1,1,1,0,48,2584,0,9,37,2145,1154,23,56,66,10
GSA--data.gov,805,222,1,1,1,1,161,3520,0,0,214,28378,3508,64,368,384,16
guzzle--guzzle,7867,1235,1,1,0,0,69,424,0,0,40,5480,1665,17,41,48,7
hassankhan--config,431,68,1,1,1,0,14,104,0,0,20,537,370,8,20,23,3
hechoendrupal--DrupalConsole,512,380,1,1,0,0,263,2984,0,0,472,32808,7371,433,478,579,101
helloqingfeng--Awsome-Front-End-learning-resource,1551,432,1,1,1,1,2,94940,0,0,527,115600,36875,608,1112,1261,149
Herzult--SimplePHPEasyPlus,965,50,1,1,1,0,27,364,0,0,50,757,155,83,54,77,23
Hifone--Hifone,545,101,1,1,1,0,17,4772,0,0,415,18619,6257,641,452,612,160
hightman--scws,809,235,1,1,1,0,11,13760,0,0,93,14995,2293,67,133,154,21
hightman--xunsearch,668,240,1,1,1,0,7,2148,0,0,80,26723,5385,59,106,122,16
hippyvm--hippyvm,857,58,1,1,1,0,20,45592,0,0,391,125696,10056,563,8216,8333,117
hirak--prestissimo,2169,62,1,1,1,0,8,216,0,0,24,1620,196,7,30,33,3
hjue--JustWriting,489,95,1,1,1,1,7,10024,0,0,529,66891,29533,384,668,763,95
hlashbrooke--WordPress-Plugin-Template,402,146,1,1,1,0,17,180,0,0,16,993,428,15,26,32,6
hmlb--phpunit-vw,1598,41,1,1,1,0,9,64,0,0,7,332,88,21,8,14,6
hprose--hprose-php,521,148,1,1,1,0,0,928,0,0,152,8106,1059,108,154,180,26
humanmade--Custom-Meta-Boxes,438,122,1,1,1,0,69,972,0,0,96,9001,1838,37,125,138,13
humhub--humhub,3594,1032,1,1,1,0,495,58976,0,0,6902,111703,58204,6229,11270,12221,951
hwi--HWIOAuthBundle,1294,550,1,1,0,0,214,1560,0,0,276,12815,4366,171,278,329,51
hybridauth--hybridauth,2273,898,1,1,1,1,114,1536,0,0,110,11736,7866,498,113,250,137
hzlzh--Alfred-Workflows,652,73,1,1,1,0,6,1844,0,0,16,649,174,32,95,109,14
iamcal--oembed,548,189,1,1,1,0,21,3816,0,0,123,2038,23,4,129,131,2
iamcal--php-emoji,816,201,1,1,1,0,8,8352,2,0,16,23731,84,11,18,23,5
icicleio--icicle,922,34,1,1,0,0,1,584,0,0,100,4223,3178,68,101,119,18
idno--Known,580,135,1,1,1,0,161,54208,0,0,3368,239652,64735,14472,4033,5899,1866
igorw--evenement,494,51,1,1,0,0,11,92,0,4,12,515,48,16,14,20,6
igorw--retry,447,27,1,1,1,0,5,68,0,0,5,123,0,4,8,10,2
iliaal--php_excel,449,85,1,1,1,0,7,776,0,0,8,5876,2164,4,104,106,2
illuminate--database,870,249,1,0,0,0,17,1000,0,0,97,11002,11630,41,101,117,16
ilya-dev--belt,707,66,1,1,1,0,2,124,0,0,15,1203,483,10,17,21,4
Imangazaliev--DiDOM,784,75,1,1,1,0,0,216,0,0,17,3259,832,13,18,23,5
immobiliare--ApnsPHP,1140,408,1,1,0,1,59,592,0,0,27,1482,1263,40,43,57,14
impresspages--ImpressPages,428,140,1,1,1,0,110,16012,0,0,1011,140447,31018,1867,1223,1531,308
Indatus--dispatcher,971,68,1,1,1,0,9,436,0,0,49,2570,985,62,55,71,16
indieteq--indieteq-php-my-sql-pdo-database-class,464,272,1,1,1,0,23,72,0,0,10,640,223,4,11,13,2
InfyOmLabs--laravel-generator,1033,213,1,1,1,0,80,556,0,0,54,3469,781,108,86,118,32
intaro--pinboard,399,72,1,1,1,1,13,1076,0,0,60,6655,425,57,75,92,17
interconnectit--Search-Replace-DB,2017,428,1,1,1,0,68,392,0,0,11,4775,848,2,11,12,1
Intervention--image,4253,583,1,1,1,0,98,632,0,0,127,4202,2743,66,128,142,14
InvoicePlane--InvoicePlane,660,263,1,0,0,0,43,9100,0,0,628,66629,24251,980,739,954,215
ipfspics--ipfspics-server,725,45,1,1,1,0,23,184,0,0,17,1440,206,17,22,29,7
irazasyed--telegram-bot-sdk,576,143,1,1,1,1,7,488,0,0,78,3605,3511,51,79,95,16
ircmaxell--password_compat,1783,351,1,1,1,0,13,40,0,0,5,244,90,2,5,6,1
ircmaxell--PHPPHP,608,51,1,1,1,0,3,1164,0,0,156,8027,31,72,157,173,16
ircmaxell--RandomLib,539,83,1,1,1,0,14,260,28,0,42,1659,1846,46,44,57,13
isohuntto--openbay,3687,1054,1,1,1,0,93,8576,0,0,257,9483,1318,925,388,583,195
itsgoingd--clockwork,956,63,1,1,1,0,13,1352,0,0,62,4105,930,128,72,99,27
ivanakimov--hashids.php,1489,136,1,1,1,0,0,40,0,0,5,274,201,2,6,7,1
iwind--rockmongo,683,281,1,1,1,0,72,1536,0,0,107,14856,4071,150,155,195,40
j4mie--idiorm,1795,348,1,1,1,0,11,220,0,0,7,1627,1134,2,16,17,1
j4mie--paris,943,140,1,1,1,0,6,136,0,0,6,585,545,2,19,20,1
J7mbo--twitter-api-php,1345,664,1,1,1,0,11,72,3,0,7,531,241,2,8,9,1
jacwright--RestServer,383,151,1,1,1,0,15,72,0,0,7,658,138,11,8,12,4
jadell--neo4jphp,528,140,1,1,1,1,38,824,0,0,132,11267,3240,113,133,157,24
jadjoubran--laravel5-angular-material-starter,1415,356,1,1,1,0,12,1384,0,0,134,3083,1436,234,174,240,66
jamierumbelow--codeigniter-base-model,925,476,1,1,1,0,110,160,0,0,16,1780,361,11,17,21,4
jarektkaczyk--eloquence,501,59,1,1,1,0,19,436,0,0,61,4234,2305,42,62,76,14
jasny--sso,411,150,1,1,1,0,1,312,0,0,33,1447,2895,38,36,49,13
javiereguiluz--EasyAdminBundle,1269,241,1,1,0,0,83,5432,0,0,185,11387,2319,122,260,298,38
jaysalvat--image2css,474,83,1,1,1,0,0,160,0,0,6,302,17,7,7,10,3
jaz303--phake,383,36,1,1,1,0,16,160,0,0,26,988,114,14,30,36,6
jbroadway--urlify,494,66,1,1,1,0,1,68,0,0,9,381,79,4,11,13,2
JBZoo--Utils,554,43,1,1,0,0,0,448,0,0,45,6548,2943,7,49,52,3
jeckman--YouTube-Downloader,382,269,1,1,1,0,13,320,0,0,11,6665,229,2,12,13,1
JeffreyWay--Laravel-4-Generators,3102,721,1,1,1,0,66,372,0,0,41,2096,820,85,62,83,21
jekkos--opensourcepos,389,334,1,1,1,1,110,37624,6,0,1649,232457,58914,1604,2376,2649,273
jenssegers--agent,1164,132,1,1,1,0,14,44,0,0,5,392,141,5,6,8,2
jenssegers--date,658,152,1,1,1,0,26,268,0,0,58,2328,660,5,60,62,2
jenssegers--imagehash,547,51,1,1,1,0,4,44,0,0,7,318,112,5,7,9,2
jenssegers--laravel-mongodb,2109,518,1,1,1,0,345,272,0,0,30,2904,1720,45,31,41,10
jenssegers--optimus,509,17,1,1,1,0,8,2824,0,0,8,281,95,10,9,13,4
jeremeamia--super_closure,556,55,1,1,0,0,4,104,0,0,16,664,395,12,16,20,4
jeremyclark13--automatic-theme-plugin-update,401,105,1,1,1,0,16,64,0,0,6,287,90,12,10,15,5
jeremykendall--php-domain-parser,392,53,1,1,0,0,74,688,0,0,26,25383,797,56,31,46,15
jmathai--epiphany,682,150,0,1,1,0,36,348,0,0,43,1714,325,55,65,83,18
jmathai--twitter-async,565,149,0,1,1,0,50,1484,0,0,20,5974,387,5,31,33,2
jobbyphp--jobby,497,84,1,1,1,0,9,152,0,0,22,1534,458,11,23,28,5
jockchou--gitblog,435,180,1,1,1,0,3,8308,0,0,507,62509,32038,552,585,704,119
johnbillion--query-monitor,505,62,1,1,1,0,38,916,0,0,79,7067,1318,31,90,103,13
johnlui--Learn-Laravel-5,1592,311,1,1,1,0,6,1216,0,0,151,13357,2635,170,168,217,49
JohnTroony--php-webshells,703,253,1,1,1,0,0,2900,0,0,121,54026,2493,7,134,137,3
jolicode--JoliCi,584,36,1,1,0,0,16,728,0,0,54,1917,658,141,62,92,30
jolicode--JoliNotif,624,43,1,1,0,0,3,1232,0,7,45,1771,707,37,53,67,14
jonnnnyw--php-phantomjs,544,129,1,1,1,1,35,708,0,0,79,4592,5119,143,101,127,26
joomla--joomla-cms,2174,2326,1,1,1,0,560,65056,0,0,5283,631352,252394,10895,6351,8363,2012
joomla--joomla-platform,606,354,1,1,1,1,0,13972,0,0,1039,171229,104320,1908,1194,1537,343
josegonzalez--cakephp-upload,482,235,1,1,0,0,5,364,0,0,35,2068,592,114,44,73,29
JosephLenton--PHP-Error,1378,170,1,1,1,0,43,744,0,0,11,3349,1039,4,11,13,2
joshcam--PHP-MySQLi-Database-Class,1382,707,1,1,1,0,52,140,0,0,5,2501,1145,0,6,6,0
jpfuentes2--php-activerecord,1200,374,0,1,0,0,195,832,89,0,103,10507,3248,43,123,137,14
jquery--testswarm,990,162,1,1,1,0,29,1400,0,0,82,20205,3225,43,118,134,16
jublonet--codebird-php,622,207,1,1,1,0,15,540,16,0,21,3663,1417,4,26,28,2
justinrainbow--json-schema,765,210,1,1,1,1,19,284,0,0,45,2157,1072,39,47,58,11
justintadlock--hybrid-core,507,134,1,1,1,0,2,556,0,0,64,4963,5094,12,64,70,6
justinwalsh--daux.io,4268,552,1,1,1,0,21,3000,0,0,161,9652,1403,171,174,223,49
jwage--purl,614,69,1,1,1,0,12,388,0,0,21,19622,492,28,24,33,9
kahlan--kahlan,555,45,1,1,1,0,0,2352,0,0,249,20953,5421,315,283,358,75
kakserpom--phpdaemon,1352,236,1,1,1,0,12,2052,0,0,244,25971,12214,228,260,326,66
kalcaddle--KODExplorer,840,465,1,1,1,0,27,23940,0,0,471,52281,3840,554,836,952,116
kanboard--kanboard,2167,666,1,1,0,0,599,14864,0,505,1018,71950,29181,695,1566,1753,187
kartik-v--yii2-widgets,379,142,1,1,1,0,28,148,0,0,29,854,413,0,29,29,0
kasperisager--php-dockerized,760,226,1,1,0,0,1,72,0,0,5,85,4,11,12,17,5
katzgrau--KLogger,714,253,1,1,1,0,7,48,0,0,4,283,146,7,6,9,3
kbjr--Git.php,491,174,1,1,0,1,18,72,2,0,4,415,376,2,5,6,1
klein--klein.php,1915,217,1,1,1,1,57,560,0,0,60,7887,3747,42,62,73,11
KnpLabs--DoctrineBehaviors,441,128,1,1,1,0,95,640,0,2,89,4968,1874,178,92,137,45
KnpLabs--Gaufrette,1743,304,1,1,0,1,99,1632,0,40,132,9489,3124,104,153,180,27
KnpLabs--KnpMenuBundle,517,191,1,1,0,0,14,352,0,0,44,1837,258,68,54,77,23
KnpLabs--KnpMenu,425,169,1,1,1,0,26,564,0,6,69,4568,1277,174,75,109,34
KnpLabs--KnpPaginatorBundle,610,218,1,1,0,0,114,236,0,0,29,1513,326,50,33,52,19
KnpLabs--KnpSnappyBundle,522,89,1,1,0,0,36,132,0,0,17,673,65,24,21,30,9
KnpLabs--php-github-api,940,343,1,1,0,0,32,468,0,0,83,3277,2923,72,84,100,16
KnpLabs--snappy,2047,275,1,1,0,0,38,152,7,2,13,1583,351,25,15,23,8
kodeine--laravel-acl,473,112,1,1,1,0,40,132,0,0,17,914,557,41,19,29,10
kohana--core,681,337,0,1,0,0,35,4,0,0,,,,0,0,0,0
kohana--kohana,1607,441,0,1,1,0,17,4,0,0,,,,0,0,0,0
kolber--stacey,1051,151,1,1,1,0,55,2484,0,0,220,12575,7359,250,281,343,62
komarserjio--notejam,1155,122,1,1,1,1,15,7500,0,0,744,25585,8591,2100,1075,1448,373
K-Phoen--rulerz,388,24,1,1,0,0,8,420,0,0,71,2116,1120,104,72,101,29
kraken-php--framework,688,45,1,1,0,0,22,6608,653,0,941,62919,26346,1760,961,1313,352
krakjoe--apcu,536,80,1,1,0,0,14,952,0,0,53,7689,2621,15,102,108,6
kristijanhusak--laravel-form-builder,515,100,1,1,1,1,27,480,0,0,62,5828,1853,49,65,78,13
kriswallsmith--assetic,3363,546,1,1,0,0,286,628,0,0,114,6491,2747,73,116,133,17
kriswallsmith--Buzz,1281,201,0,1,0,0,74,444,35,0,66,3691,972,86,71,92,21
kriswallsmith--spork,570,47,1,1,1,0,24,236,0,0,38,1727,560,60,40,55,15
K-S-V--Scripts,501,217,1,1,1,0,17,248,0,0,12,4153,279,0,14,14,0
ktamas77--firebase-php,418,136,1,1,0,0,13,64,0,0,9,567,260,4,9,11,2
Kunena--Kunena-Forum,494,337,1,1,1,0,109,4,0,0,,,,0,0,0,0
laracasts--flash,819,176,1,1,1,0,16,72,0,0,12,363,109,14,13,18,5
laracasts--Integrated,424,73,1,1,1,0,43,156,0,0,21,1117,1066,21,22,29,7
laracasts--Laravel-5-Generators-Extended,1260,215,1,1,1,0,66,152,0,0,14,826,413,16,21,27,6
laracasts--PHP-Vars-To-Js-Transformer,1068,127,1,1,1,0,27,80,0,0,10,433,168,19,11,17,6
laracasts--Presenter,404,65,1,1,1,0,23,72,0,0,8,157,31,28,9,17,8
laracasts--TestDummy,391,75,1,1,1,1,19,176,0,0,28,1037,439,29,29,38,9
laravel-ardent--ardent,1181,208,1,1,0,1,114,140,0,0,12,978,508,26,13,21,8
laravel-auto-presenter--laravel-auto-presenter,496,45,1,1,0,0,0,76,0,0,13,357,425,11,14,18,4
laravel--cashier,990,252,1,1,0,0,62,112,0,0,13,1118,768,14,14,19,5
LaravelCollective--html,745,228,1,1,1,0,68,100,0,0,11,893,1036,5,12,14,2
laravel--envoy,827,104,1,0,0,0,6,144,0,0,24,1331,875,7,25,28,3
laravel--framework,6157,3674,1,1,0,0,74,4876,0,0,662,41836,41786,773,700,852,152
laravelio--laravel.io,872,274,1,1,1,0,13,3724,0,0,439,35221,6513,338,470,560,90
laravel--laravel,26951,8897,1,0,0,0,27,864,0,0,60,1184,1217,120,75,113,38
laravel--lumen-framework,520,190,1,1,0,0,37,332,0,0,33,3061,1924,51,35,53,18
laravel--lumen,4229,505,1,0,0,0,0,236,0,0,26,335,283,78,34,61,27
laravel--socialite,1520,390,1,0,0,0,0,132,0,0,24,918,667,16,25,31,6
laravel--valet,551,149,1,1,0,0,40,28660,0,0,39,1706,1338,22,46,54,8
lastguest--pixeler,424,15,1,1,1,0,0,52,0,0,8,434,58,7,8,11,3
lavary--crunz,626,50,1,1,1,0,22,228,0,0,33,2364,1400,23,33,41,8
lavary--laravel-menu,442,132,1,1,1,1,42,144,0,0,14,1825,623,28,14,21,7
lazychaser--laravel-nestedset,694,87,1,1,1,0,21,188,0,0,16,2012,1060,10,21,25,4
lcobucci--jwt,904,113,1,1,1,0,20,500,54,0,71,3518,3606,59,83,99,16
leafo--lessphp,2147,488,1,1,1,0,251,572,0,0,86,7290,930,25,90,98,8
leafo--scssphp,882,175,1,1,1,1,29,360,0,0,28,6071,2377,19,28,35,7
leemason--NHP-Theme-Options-Framework,524,99,1,0,1,1,70,2032,0,0,58,3118,1129,206,420,473,53
lexik--LexikJWTAuthenticationBundle,525,107,1,1,1,0,2,756,0,0,107,4757,1620,179,111,164,53
librenms--librenms,525,368,1,1,0,0,293,197392,0,93,5533,705975,122183,7376,10356,11483,1127
liip--LiipImagineBundle,610,256,1,1,1,0,78,7492,0,0,162,11575,3576,291,204,284,80
LimeSurvey--LimeSurvey,493,376,1,0,0,0,33,208944,0,0,4987,1409747,193078,7031,8032,9373,1341
lincanbin--Carbon-Forum,969,286,1,1,1,0,44,18428,0,0,340,44665,6520,412,1220,1316,96
LinkedDestiny--swoole-doc,764,423,1,1,1,0,10,1896,0,17,187,12772,1194,632,245,356,111
LiveHelperChat--livehelperchat,733,297,1,1,1,0,106,38032,0,0,2497,438500,110840,3383,3158,3739,581
livestreet--livestreet,376,144,1,1,1,0,83,11832,0,0,426,62675,23946,2442,966,1354,388
lixuancn--LaneWeChat,1061,529,1,1,1,0,0,300,0,0,35,2478,1576,5,38,40,2
lstrojny--functional-php,787,98,1,1,0,0,6,704,0,0,144,5860,3506,24,145,153,8
lucadegasperi--oauth2-server-laravel,2103,484,1,0,0,0,8,212,0,0,34,1359,1296,24,36,45,9
lucb1e--cookielesscookies,961,149,1,1,1,0,0,68,0,0,4,200,8,2,7,8,1
lufficc--Xblog,392,69,1,1,1,1,1,8128,0,0,235,13248,10310,261,263,338,75
luofei614--SocketLog,654,209,1,1,1,0,10,1220,0,0,32,2295,388,44,48,60,12
Lusitanian--PHPoAuthLib,931,387,1,1,1,0,136,628,0,0,99,6177,2746,114,102,125,23
lyrixx--Silex-Kitchen-Edition,637,160,1,1,0,0,2,480,0,0,29,806,28,51,43,61,18
Maatwebsite--Laravel-Excel,2617,508,1,1,0,0,164,4,0,0,,,,0,0,0,0
magento--magento2,3846,2724,1,1,1,0,1596,4,0,0,,,,0,0,0,0
mageplus--mageplus,408,98,1,1,1,0,108,122884,0,0,9376,1051511,580979,37398,11930,16362,4432
mailgun--mailgun-php,458,139,1,1,1,1,33,348,0,0,56,2417,1725,64,57,72,15
maknz--slack,689,87,1,1,1,0,11,120,0,0,14,1830,916,4,15,17,2
manifestinteractive--easyapns,706,246,1,1,1,0,21,304,0,20,24,3627,884,31,26,36,10
mantisbt--mantisbt,648,361,1,0,0,0,68,16808,0,9,571,128517,37204,180,891,948,57
marcoarment--secondcrack,844,63,1,1,1,0,15,328,0,0,16,3830,1186,14,23,29,6
markjaquith--WordPress-Skeleton,1537,593,1,1,1,0,43,48,0,0,6,66,45,13,11,16,5
markjaquith--WP-Stack,1119,129,1,1,1,1,18,88,0,0,14,299,86,9,16,20,4
markomarkovic--simple-php-git-deploy,786,229,1,1,0,0,11,32,0,0,3,299,259,0,4,4,0
markrogoyski--math-php,542,34,1,1,1,0,14,2024,0,0,220,28060,11881,151,221,262,41
Mashape--unirest-php,862,227,1,1,1,0,7,136,0,0,13,1251,268,17,15,21,6
masterexploder--PHPThumb,918,241,1,1,1,0,62,1052,0,0,19,1223,811,19,25,32,7
Masterminds--html5-php,383,55,1,1,1,1,11,556,21,0,46,10077,2022,23,50,58,8
mattbanks--WordPress-Starter-Theme,605,208,1,1,1,0,2,476,0,0,60,4327,2082,36,66,78,12
matthiasmullie--minify,446,76,1,1,1,1,13,160,0,0,11,795,792,12,18,23,5
mattpass--ICEcoder,846,225,1,1,1,0,82,1928,3,0,146,16799,2096,45,168,185,17
mattstauffer--Torch,535,64,1,1,1,0,4,888,0,0,57,1419,378,175,84,130,46
mauricesvay--php-facedetection,555,189,1,1,1,0,7,832,0,0,5,288,43,2,8,9,1
mautic--mautic,1114,394,1,1,0,0,549,41800,0,0,2443,351941,95980,5486,2987,3966,979
maximebf--php-debugbar,1532,207,1,1,1,1,59,1640,0,0,63,5555,2671,114,70,92,22
maxmind--GeoIP2-php,628,112,1,1,1,1,2,212,0,0,33,1100,905,22,34,42,8
mcamara--laravel-localization,1078,176,1,1,1,0,58,224,0,0,19,1682,716,40,21,32,11
mdkholy--dashbrew,541,49,1,0,0,0,26,2404,0,0,102,4584,806,338,130,199,69
mdmsoft--yii2-admin,510,319,1,1,1,0,100,760,0,0,107,7441,2074,100,109,145,36
meenie--munee,816,90,1,1,1,1,16,240,0,0,31,1604,1173,62,35,51,16
MenaraSolutions--geographer,507,37,1,1,1,0,0,636,0,0,46,2767,1128,50,51,67,16
mevdschee--php-crud-api,513,205,1,1,1,0,10,280,0,0,21,4565,227,10,24,29,5
mewebstudio--captcha,571,157,1,1,1,0,15,1368,0,0,14,580,234,24,36,45,9
mewebstudio--Purifier,409,46,1,1,1,0,13,44,0,0,6,197,103,7,7,10,3
mgp25--Chat-API,2746,1364,1,1,1,0,1,2472,0,0,133,22065,3875,130,149,184,35
mgp25--Instagram-API,652,298,1,1,1,0,1,916,0,0,110,3582,1167,25,116,124,8
mhoofman--wordpress-heroku,1045,479,1,1,1,0,42,39624,0,0,2420,477542,138573,3125,2738,3171,433
michelf--php-markdown,2286,443,0,1,1,0,77,88,0,0,,,,0,3,3,0
microweber--microweber,451,187,1,1,1,0,40,35736,0,0,1249,267096,32967,1820,1904,2243,339
mikecao--flight,1544,273,1,1,1,0,19,236,0,0,34,2454,1192,26,36,45,9
mikehaertl--phpwkhtmltopdf,720,150,1,1,1,1,4,96,0,0,9,1194,282,7,11,14,3
mikelbring--tinyissue,814,236,1,1,1,1,92,7264,0,0,661,62307,36929,1224,776,975,199
mikey179--vfsStream,693,75,1,1,1,0,10,652,0,0,63,6782,4639,131,71,94,23
MiniCodeMonkey--Vagrant-LAMP-Stack,439,188,1,1,1,0,12,72,0,0,8,315,43,20,11,17,6
miniflux--miniflux,593,103,1,1,0,0,81,3144,0,0,499,24117,9290,397,528,614,86
minkphp--Mink,750,205,1,1,0,0,57,244,0,0,30,2189,2335,18,31,37,6
MISP--MISP,763,196,1,1,1,0,451,4,0,0,,,,0,0,0,0
mitulgolakiya--laravel-api-generator,651,152,1,1,1,0,44,348,0,0,32,1830,414,85,55,78,23
mjaschen--phpgeo,697,114,1,1,1,0,3,692,0,0,60,3233,1537,112,64,92,28
mledoze--countries,2725,521,1,1,0,1,18,16836,0,0,270,14098,168,22,527,534,7
mlively--Phake,388,54,1,1,1,1,17,2004,0,0,190,14992,10380,150,226,264,38
modxcms--revolution,792,421,0,1,0,0,909,40312,0,0,3190,373763,84938,2963,4441,4949,508
moneyphp--money,1066,152,1,1,0,0,3,372,0,22,41,3489,1207,30,58,69,11
mongodb--mongo-php-driver-legacy,1095,366,1,0,0,0,1,8832,0,0,141,22126,6099,93,973,1005,32
monstra-cms--monstra,417,131,1,1,1,0,69,8096,0,0,818,78456,12280,1423,940,1228,288
moodle--moodle,1564,2508,1,0,0,0,0,206000,0,0,11785,1799335,900103,27847,15953,21070,5117
morrisonlevi--Ardent,561,52,1,1,0,0,10,376,28,0,72,3606,1325,22,73,80,7
movim--movim,392,66,1,1,1,0,35,15348,0,0,301,24822,2410,461,2453,2570,117
mpdf--mpdf,420,158,1,1,1,0,94,104728,0,0,110,69214,7547,25,601,613,12
mpociot--laravel-apidoc-generator,567,55,1,1,1,0,22,144,0,0,16,1044,320,50,16,28,12
mpociot--teamwork,445,52,1,1,1,0,7,416,0,0,37,2152,557,84,43,64,21
MPOS--php-mpos,727,531,1,1,1,0,8,9720,0,0,543,54745,31214,820,987,1154,167
mrakodol--Laravel-5-Bootstrap-3-Starter-Site,910,468,1,1,1,0,3,3572,0,0,195,5358,2046,287,249,325,76
mrclay--minify,2087,344,1,1,1,0,32,696,0,0,90,5406,3619,50,93,108,15
MrRio--shellwrap,615,53,1,1,1,0,6,80,0,0,11,397,75,14,12,18,6
msgpack--msgpack-php,413,92,1,1,1,0,38,848,0,0,26,3891,382,8,154,158,4
mtdowling--cron-expression,943,159,1,1,0,0,17,144,0,0,22,1349,559,10,23,27,4
murtaugh--HTML5-Reset-WordPress-Theme,1063,287,1,1,1,0,11,436,0,0,32,2448,1036,22,42,49,7
mustangostang--spyc,395,143,1,1,1,0,10,172,0,0,18,2310,607,6,19,22,3
mvdbos--php-spider,597,125,1,1,0,1,3,792,0,0,88,5182,1569,178,110,149,39
mysql-workbench-schema-exporter--mysql-workbench-schema-exporter,435,128,1,1,1,0,12,560,0,0,74,4266,3826,62,79,97,18
nahid--talk,399,50,1,1,1,0,10,128,0,0,14,612,417,23,17,26,9
nategood--commando,418,49,1,1,1,0,22,164,0,0,15,1363,676,23,19,27,8
nategood--httpful,1174,245,1,1,0,0,66,284,0,0,29,1887,898,27,31,40,9
natsu90--dial2verify-twilio,429,23,1,1,1,0,2,436,0,0,43,905,354,78,51,78,27
NauxLiu--phphub-server,429,142,1,0,0,0,9,6968,0,0,169,5743,3575,184,1069,1125,56
Neeke--SeasLog,526,171,1,1,1,1,12,616,0,0,35,5991,1490,28,42,52,10
neitanod--forceutf8,791,215,1,1,1,0,6,64,7,0,5,438,63,10,8,12,4
nelmio--alice,1156,161,1,1,0,0,33,4784,0,11,751,35874,12195,1085,763,992,229
nelmio--NelmioApiDocBundle,1134,516,1,1,0,0,188,1552,0,0,124,15530,2710,124,141,183,42
nelmio--NelmioSecurityBundle,384,36,1,1,1,0,9,496,0,0,72,4547,552,54,74,95,21
nemoTyrant--manong,3310,813,1,1,1,0,0,3788,0,0,103,18175,96,2,103,104,1
NeonHorizon--berryio,672,101,1,1,1,0,0,2016,0,0,177,4888,1662,312,228,298,70
netputer--wechat-php-sdk,629,391,1,1,1,0,8,116,8,0,16,1110,540,6,18,21,3
nette--nette,1161,277,1,1,0,0,22,28,0,0,5,151,7,2,5,6,1
nette--tracy,648,117,1,1,0,1,19,396,0,0,43,3723,528,65,56,74,18
netz98--n98-magerun,1012,340,1,1,1,1,101,3508,0,0,388,27153,7373,1098,403,586,183
nexcess--magento-turpentine,450,228,1,1,1,0,101,892,0,0,61,6753,3479,353,71,125,54
nextcloud--server,819,124,1,1,1,0,403,59096,0,0,5504,690632,199205,5568,5968,6989,1021
