key,star,fork,hasdownload,hasissue,haswiki,haspage,openissue,size,testfile,docfile,srcfile,loc,comment,filedepth,filect,dirbranching,dirct
mist64--xhyve,3943,170,1,1,1,0,45,12888,6,0,126,31010,9106,45,134,147,13
mit-pdos--xv6-public,620,297,1,0,1,0,4,5384,0,0,110,12539,890,2,139,140,1
mkoppanen--php-zmq,365,74,1,1,1,0,14,1124,0,0,43,14891,1475,10,125,130,5
mkottman--AndroLua,477,187,1,1,1,0,13,1012,0,0,75,15854,3106,58,84,103,19
mmin18--WaxPatch,738,181,1,1,1,0,2,1740,0,0,117,20448,3393,77,129,145,16
mntmn--interim,386,23,1,1,1,0,5,12728,0,0,394,51389,8906,153,448,485,37
mofarrell--p2pvc,2673,211,1,1,1,0,10,500,0,0,38,6997,2940,5,39,41,2
mongrel2--mongrel2,1217,171,1,1,1,0,66,6432,0,0,429,56428,8949,351,736,831,95
monitoringartist--zabbix-docker-monitoring,366,64,1,1,0,1,1,464,0,9,9,4540,459,26,22,32,10
moonlight-stream--moonlight-pc,569,86,1,1,0,0,105,108304,0,0,153,12443,15206,195,285,331,46
mopemope--meinheld,526,41,1,1,1,1,12,1040,0,0,91,11324,1420,63,102,122,20
moqod--ios-qr-code-encoder,430,93,1,1,1,0,4,300,0,0,23,2941,1245,32,32,43,11
mortdeus--legacy-cc,1567,198,1,1,1,0,1,164,0,0,20,5787,180,4,21,23,2
moyix--panda,815,172,1,1,1,0,9,81096,0,0,4492,1137739,234077,2799,5047,5539,492
mozilla--mozjpeg,2226,196,1,1,0,0,51,7192,0,108,338,94121,22305,59,446,465,19
mpc-hc--mpc-hc,1116,431,1,0,0,0,10,42472,0,0,1661,413658,217619,554,2221,2347,126
mpenkov--ffmpeg-tutorial,566,239,1,1,1,0,11,148,0,0,9,3459,472,0,10,10,0
mptre--yank,509,18,1,1,1,1,0,36,0,0,4,575,17,0,6,6,0
mpv-player--mpv,4193,571,1,1,1,0,416,8788,5,0,550,125700,18883,150,603,652,49
mridgers--clink,1376,120,1,1,0,1,66,8368,0,0,253,100964,17879,65,318,339,21
mruby--mruby,3636,555,1,1,1,0,139,3068,45,8,298,50888,9390,486,310,444,134
msanders--autopy,703,142,1,1,0,1,55,2068,0,0,86,9827,4172,22,115,124,9
msgpack--msgpack-ruby,446,73,1,1,0,1,7,688,0,0,88,9320,1405,47,95,110,15
ms-iot--samples,761,1154,1,1,1,0,21,97516,0,0,297,68757,5565,708,912,1108,196
msysgit--msysgit,1746,569,1,1,1,0,0,283144,0,15,3732,684397,187966,4333,7994,8737,743
mtoyoda--sl,680,150,1,1,1,0,27,48,0,0,5,350,52,0,8,8,0
mubix--post-exploitation,455,135,1,1,1,1,1,29964,0,0,11,766,94,41,69,83,14
muennich--sxiv,479,71,1,1,0,1,5,252,0,0,22,3944,317,4,32,34,2
multipath-tcp--mptcp,338,149,1,1,1,0,18,4,0,0,,,,0,0,0,0
munificent--mark-sweep,352,149,1,1,1,0,0,24,0,0,3,205,12,0,4,4,0
munificent--wren,1545,149,1,1,1,1,45,8556,990,83,115,13174,3830,432,1068,1178,110
mysql-inception--inception,741,285,1,1,1,0,12,59120,0,0,1343,786462,178920,256,1611,1692,81
Mzzopublic--C,347,347,1,1,1,0,5,9012,0,0,248,36647,7816,662,552,773,221
naelstrof--maim,713,31,1,1,1,0,11,244,0,0,14,2115,378,6,21,24,3
nanomsg--nanomsg,3180,520,1,1,0,1,56,2712,0,39,299,27469,9467,80,375,400,25
nanorc--nanorc,525,136,1,0,0,0,4,368,0,0,18,378,18,4,85,87,2
nbs-system--naxsi,1655,220,1,1,1,0,16,1536,0,0,32,19149,2324,44,82,96,14
neilalexander--sigmavpn,458,76,1,1,1,0,3,152,0,0,22,1658,553,8,23,27,4
nelhage--reptyr,2152,101,1,1,1,0,8,244,7,0,31,2519,519,18,39,45,6
netblue30--firejail,551,107,1,1,0,0,65,3720,299,0,363,42988,6234,116,619,658,39
Netflix--dynomite,1618,194,1,1,1,0,23,4736,9,0,171,27160,5376,65,196,222,26
netsniff-ng--netsniff-ng,395,102,1,1,0,0,36,3384,0,0,253,49026,6269,18,286,295,9
neutrinolabs--xrdp,380,192,1,1,1,1,151,7992,0,0,369,101361,14614,139,445,494,49
nginx--nginx-releases,1672,889,1,0,0,0,0,5904,0,0,284,111369,4817,124,377,414,37
nginx--nginx,2294,1098,1,0,0,0,0,6972,0,0,355,153935,5662,149,442,487,45
nicklockwood--FastCoding,848,66,1,1,1,0,5,170284,0,0,35,2566606,375,133,65,97,32
nicolasff--webdis,1752,195,1,1,1,0,35,908,0,0,98,14138,2578,25,114,125,11
nigels-com--glew,674,217,1,1,0,0,28,1732,0,21,88,12210,1553,42,267,282,15
nikhilm--uvbook,683,203,1,1,0,1,9,4020,0,0,295,52641,9378,159,364,412,48
nmap--npcap,347,82,1,0,0,0,0,6100,0,0,292,60975,18334,220,463,533,70
nmathewson--Libevent,806,1297,1,1,1,0,14,3300,47,0,183,59503,16013,27,208,219,11
NMSSH--NMSSH,354,100,1,1,1,0,35,57052,0,0,125,30822,12464,189,155,199,44
nodejs--http-parser,2905,810,0,1,0,0,41,260,0,0,8,6092,724,2,11,12,1
nodemcu--nodemcu-firmware,2720,1247,1,1,1,0,131,59092,0,0,713,435242,44027,260,754,836,82
nonstriater--Learn-Algorithms,793,350,1,1,1,0,1,5688,0,0,107,6284,558,64,126,152,26
nothings--stb,4295,516,1,1,0,0,64,4596,0,0,64,59505,9467,52,362,379,17
notro--fbtft,828,253,1,1,1,0,56,420,0,0,33,7451,1474,9,43,46,3
notsecure--uTox,625,165,1,1,1,0,64,2388,0,0,126,31990,3569,32,159,173,14
nsf--termbox,917,80,1,1,1,0,8,248,0,0,12,2281,229,10,20,24,4
ntop--nDPI,524,156,1,1,1,1,23,4,0,0,,,,0,0,0,0
ntop--nProbe,392,10,1,1,1,0,15,3776,0,3,46,2314,79,111,81,110,29
ntop--PF_RING,494,79,1,1,1,0,19,4,0,0,,,,0,0,0,0
ntruchsess--arduino_uip,346,159,1,1,1,0,71,464,0,0,45,5577,3623,27,48,58,10
Nuand--bladeRF,371,181,1,1,1,0,40,14168,0,9,509,75067,23851,1053,654,850,196
numpy--numpy,3503,1770,1,1,1,0,1326,20880,0,336,615,251855,124237,381,949,1047,98
obdev--v-usb,405,92,1,1,1,0,8,1720,0,0,48,4078,2761,70,98,121,23
octalmage--robotjs,5357,243,1,1,1,0,39,452,6,0,63,5910,1338,4,64,66,2
OculusVR--RiftDK1,668,150,1,1,1,0,0,49808,0,0,108,23220,14608,80,146,170,24
oetiker--rrdtool-1.x,335,152,1,1,1,0,85,5392,0,44,171,75608,12270,62,322,345,23
offensive-security--exploit-database,1955,563,1,1,1,0,2,226560,0,0,13010,1371759,288345,879,36812,37048,236
ofTheo--ofxKinect,508,103,1,1,1,0,1,2496,0,0,33,6216,2615,254,81,126,45
oggy--looksee,327,14,0,1,0,0,1,352,0,0,35,4482,526,44,41,55,14
ohler55--oj,1423,90,1,1,1,0,3,896,55,0,96,17147,2398,20,103,111,8
ohler55--ox,499,38,1,1,1,1,4,3188,63,0,125,54336,1210,33,130,143,13
Olde-Skuul--doom3do,472,111,1,1,1,0,0,353176,0,0,204,23389,3116,89,1193,1223,30
olebedev--go-duktape,413,36,1,0,1,0,3,3764,0,0,16,64316,19391,5,16,18,2
olikraus--u8glib,414,110,1,1,1,0,115,52852,0,24,859,233735,37788,817,1378,1584,206
olilarkin--wdl-ol,398,117,1,1,1,0,40,30360,0,0,706,234063,35033,962,1738,1964,226
omnirom--android_bootable_recovery,354,553,1,1,1,0,60,4,0,0,,,,0,0,0,0
oNaiPs--droidVncServer,509,336,1,1,1,0,73,32452,0,0,1330,442450,111193,662,1809,1948,139
oneoo--alilua,475,87,1,1,1,0,1,752,0,0,77,12666,1046,30,87,100,13
openglsuperbible--sb6code,338,151,1,1,1,0,22,8984,0,0,229,67662,12621,511,736,875,139
OpenKinect--libfreenect,2398,901,1,1,0,0,65,5780,0,4,196,30759,11854,457,265,356,91
openlink--virtuoso-opensource,363,120,1,1,1,0,378,273708,0,0,6763,2041924,278241,4202,13215,14077,862
OpenRCT2--OpenRCT2,2208,386,1,1,1,0,570,21748,0,0,298,163796,17081,137,431,476,45
openresty--echo-nginx-module,436,126,1,1,1,0,8,428,0,0,28,3304,206,6,55,58,3
openresty--headers-more-nginx-module,499,71,1,1,1,0,21,232,0,0,10,1888,64,6,25,28,3
openresty--lua-nginx-module,3632,847,1,1,1,0,97,5136,0,2,133,39015,4191,51,340,358,18
openresty--openresty,2486,412,1,1,1,0,54,5732,0,19,33,5179,552,103,765,794,29
openresty--redis2-nginx-module,521,90,1,1,1,0,17,268,0,0,12,4722,40,8,24,28,4
OpenSC--OpenSC,538,279,1,1,1,0,27,7420,0,27,318,141604,17639,65,424,448,24
opensource-apple--xnu,379,108,1,1,1,0,2,141940,0,0,6336,2329068,336936,893,6874,7117,243
openssl--openssl,3503,1952,1,1,1,0,216,48020,539,452,1431,455366,62329,485,6922,7071,149
openvenues--libpostal,586,45,1,1,1,0,52,41440,9,0,334,593378,3154,387,779,883,104
OpenVPN--openvpn,1130,519,1,0,0,0,17,4628,0,24,286,73518,19212,120,375,415,40
openvswitch--ovs,1022,734,1,0,1,0,10,21932,0,0,1017,309022,62719,334,1421,1515,94
openwrt-mirror--openwrt,461,778,1,0,1,0,10,66096,0,0,2637,361787,74035,8835,7340,8895,1555
openwrt--openwrt,545,384,1,1,1,0,66,68172,0,0,2599,368678,74198,9038,7590,9177,1587
openzfsonosx--zfs,564,56,1,1,1,1,129,13972,0,0,834,251062,66957,478,992,1125,133
opsengine--cpulimit,496,95,1,1,1,1,36,112,0,0,17,1413,450,4,19,21,2
orangeduck--Cello,3018,225,1,1,1,0,10,1092,0,0,140,19281,1097,61,148,166,18
orangeduck--Corange,509,62,1,1,1,0,1,126364,0,0,235,21714,1861,213,588,648,60
orangeduck--mpc,1025,117,1,1,1,0,5,376,0,0,18,4726,323,4,26,28,2
Orc--discount,463,90,1,1,1,0,25,656,0,0,37,5849,1560,6,107,110,3
osqzss--gps-sdr-sim,354,109,1,1,1,0,3,6248,0,0,13,2538,393,11,56,61,5
ossec--ossec-hids,1237,408,1,1,1,0,182,11988,0,33,771,127754,27021,937,1405,1624,219
osxfuse--sshfs,360,44,1,1,1,0,10,208,0,0,11,4857,347,2,15,16,1
OverTheWireOrg--OverTheWire-website,392,181,1,1,1,1,4,4,0,0,,,,0,0,0,0
owlient--phpredis,365,121,1,0,1,0,6,536,0,0,26,9275,1465,6,43,46,3
pangweiwei--slua,535,245,1,1,1,0,0,18104,0,0,501,192913,18861,386,696,776,80
paparazzi--paparazzi,627,642,1,1,0,0,127,45980,0,117,3372,679158,98485,2054,3892,4322,430
parrot--parrot,379,92,1,1,1,1,447,26724,0,0,997,225318,53380,1390,2293,2640,347
patjak--bcwc_pcie,753,65,1,1,1,0,19,248,0,0,21,4946,463,5,23,25,2
PaulBatchelor--Soundpipe,378,17,1,1,1,0,0,10704,217,0,728,36662,2258,45,753,770,17
pbatard--rufus,2267,326,1,1,1,0,15,6772,0,0,241,45929,13359,174,370,416,46
pepe2k--u-boot_mod,406,221,1,1,0,0,9,8076,0,0,300,56273,14767,149,359,399,40
performancecopilot--pcp,325,58,1,1,1,0,94,114460,0,0,3158,503690,89453,1258,6830,7179,349
perl11--potion,475,81,1,1,1,1,21,1720,120,12,70,19556,2708,81,209,237,28
pfq--PFQ,414,53,1,1,1,1,1,4928,0,0,307,63508,22483,219,447,503,56
phalcon--zephir,1695,298,1,1,1,0,191,11732,159,0,1102,146515,29021,473,1488,1607,119
P-H-C--phc-winner-argon2,1267,87,1,1,1,0,3,3544,0,0,29,3419,1034,43,66,82,16
Phildo--pixQL,397,8,1,1,1,0,3,192,0,0,24,2878,74,2,26,27,1
philipl--pifs,2796,168,1,1,1,0,33,104,0,0,7,527,39,2,13,14,1
phoboslab--jsmpeg-vnc,1273,190,1,1,1,0,15,1940,0,0,101,10031,11843,35,114,124,10
php-ds--extension,952,37,1,1,1,0,22,600,0,0,105,8361,384,24,107,114,7
php-memcached-dev--php-memcached,554,245,1,1,1,0,60,836,0,0,23,6244,1034,13,149,154,5
php--php-src,10278,3622,1,0,0,0,326,157044,0,0,2618,1208201,192440,1667,19045,19436,391
phpredis--phpredis,4369,1294,1,1,0,0,292,1124,0,0,33,18919,3755,6,46,49,3
pili-engineering--PLCameraStreamingKit,953,264,1,1,1,0,37,15316,0,0,339,32991,11666,411,593,670,77
pili-engineering--PLPlayerKit,802,204,1,1,1,0,92,46720,0,0,273,16913,17309,271,410,468,58
pipelinedb--pipelinedb,1035,75,1,1,1,0,77,103108,0,390,2998,882259,308511,1911,4950,5384,434
pjreddie--darknet,1152,438,1,0,1,0,19,5936,0,0,122,23737,1803,11,922,927,5
pkelsey--libuinet,328,110,1,1,1,0,23,77144,0,0,3236,1283676,377241,947,3526,3741,215
planetbeing--iphonelinux,360,97,1,1,1,0,10,11492,0,0,230,39564,4354,145,299,340,41
pmwkaa--sophia,1401,109,1,1,1,0,29,2680,97,0,362,45422,4355,98,374,408,34
pocoproject--poco,1743,652,1,1,1,0,348,76760,0,13,3196,791198,159555,2371,6478,7002,524
pornel--pngquant,1534,212,1,1,0,0,17,200,6,0,10,1976,217,7,17,20,3
postgres--postgres,2400,773,1,0,0,0,0,103192,0,389,2949,895371,321163,1942,4895,5329,434
PowerShell--Win32-OpenSSH,2403,199,1,1,1,0,160,23048,0,0,628,185056,33991,136,898,937,39
premake--premake-core,522,136,1,1,1,0,93,18376,0,0,1016,212922,67269,341,1426,1510,84
priitj--whitedb,378,47,1,1,1,0,8,3316,0,0,194,46002,11559,86,246,274,28
PrimeSense--Sensor,329,534,1,1,1,0,8,4776,0,0,433,58552,21324,236,460,515,55
probablycorey--seriously,459,37,1,1,1,0,2,500,0,0,39,2527,1223,58,55,73,18
probablycorey--wax,1980,608,0,1,1,1,32,2688,0,0,192,21144,3203,289,256,330,74
projectNe10--Ne10,366,110,1,1,1,1,33,6840,11,21,217,39801,15069,213,260,312,52
ProjectVault--orp,418,49,1,1,1,0,8,167524,0,0,3524,938317,127392,2139,4255,4629,374
PromyLOPh--pianobar,1287,255,1,1,1,0,26,340,0,0,38,4629,1340,10,43,47,4
Proxmark--proxmark3,352,212,1,1,1,1,13,26152,0,13,396,85105,20786,117,568,608,40
psankar--simplefs,518,64,1,1,1,0,1,72,0,0,6,1051,125,0,8,8,0
psgroove--psgroove,361,104,0,0,0,0,5,132,0,0,6,1541,433,6,7,10,3
psycopg--psycopg2,526,136,1,1,0,0,33,14448,0,33,170,23952,7256,30,204,215,11
puffnfresh--toggle-osx-shadows,380,29,1,1,1,0,5,28,0,0,5,58,1,2,5,6,1
pusher--libPusher,402,129,1,1,1,1,23,5784,0,0,544,29628,17909,342,1075,1163,88
pvaret--rtl8192cu-fixes,473,117,1,1,1,0,33,5592,0,0,170,124070,18370,27,173,183,10
python-greenlet--greenlet,692,129,1,1,1,0,9,372,0,6,52,4203,1145,10,63,68,5
qemu--qemu,934,1070,1,0,0,0,1,76152,0,0,3962,1104608,157519,984,5040,5354,314
Qihoo360--Atlas,2229,705,1,1,1,0,104,3428,0,19,218,55880,11642,36,259,274,15
Qihoo360--huststore,610,123,1,1,1,0,0,45184,0,0,1147,224765,16915,1098,1703,1885,182
Qihoo360--phptrace,961,296,1,1,1,0,19,484,0,0,38,5527,1063,12,56,61,5
quiet--org.quietmodem.Quiet,568,26,1,1,1,0,2,18116,0,0,118,15658,6531,634,341,418,77
quiet--quiet-lwip,512,30,1,1,1,0,0,1876,0,0,122,30562,12834,89,125,149,24
quiet--quiet,391,20,1,1,1,1,5,248,0,0,36,3105,770,11,37,42,5
radare--radare2,3460,777,1,1,1,0,778,29164,0,94,1940,471493,53534,1077,2388,2640,252
rainmeter--rainmeter,662,209,1,1,0,1,21,10012,0,0,664,141319,32216,349,835,926,91
raspberrypi--firmware,1899,739,1,1,1,0,91,212504,0,0,283,37847,19784,4785,4011,4724,713
raspberrypi--linux,3240,1790,1,1,1,0,222,517900,0,0,33276,10023662,2224368,10304,37690,40040,2350
raspberrypi--userland,998,633,1,1,1,0,53,42584,0,0,736,142568,53657,640,801,958,157
rathena--rathena,358,475,1,1,1,0,196,58508,0,58,359,220296,31946,548,1710,1857,147
Rdatatable--data.table,869,553,1,1,1,1,454,12168,0,0,76,19376,2795,21,176,185,9
reactnativecn--react-native-pushy,369,82,1,1,1,0,13,1456,0,0,107,15228,2727,305,140,197,57
rebol--rebol,648,195,1,1,0,0,54,3348,0,0,214,64961,24621,30,218,228,10
redbo--cloudfuse,366,118,1,1,1,1,50,320,0,0,6,6626,832,5,19,21,2
redis--hiredis,2211,779,1,1,1,0,64,376,0,0,38,5842,1438,4,39,41,2
reicast--reicast-emulator,453,130,1,1,0,0,276,24132,0,0,682,171592,39898,819,1021,1210,189
renard314--textfairy,355,148,1,1,1,0,41,1075360,0,0,465,83450,22643,847,1246,1387,141
rentzsch--mach_inject,358,77,1,1,1,0,11,4,0,0,,,,0,0,0,0
rentzsch--markdownlive,479,64,1,1,1,0,7,1124,0,0,67,6858,1737,23,150,160,10
reorg--pg_repack,412,38,1,1,1,0,29,580,0,7,26,5607,1044,24,55,65,10
rflynn--imgmin,485,27,1,1,1,0,26,1412,7,0,21,8180,1796,33,54,66,12
rhomobile--rhodes,1027,248,1,1,0,0,64,467740,0,40,11078,2310161,501893,20825,14563,17242,2679
riolet--rix,724,29,1,1,0,0,11,920,0,2,49,9180,1322,25,93,104,11
riolet--WAFer,622,63,1,1,1,0,21,92,0,0,9,1249,98,0,10,10,0
RIOT-OS--RIOT,975,660,1,1,1,0,491,51492,0,23,2740,480161,153267,3526,3550,4462,912
rizsotto--Bear,333,46,1,1,0,0,7,348,53,3,37,1542,68,43,52,67,15
RJ--ketama,436,103,1,1,1,0,7,552,0,0,32,2889,1387,23,57,67,10
rmagick-temp--rmagick,809,174,1,1,1,0,83,4968,16,305,285,57152,11762,29,373,384,11
rmtheis--tess-two,1430,826,1,1,0,1,12,45196,0,0,1511,483105,168877,717,2220,2341,121
robertdavidgraham--heartleech,622,113,1,1,1,0,7,7136,0,0,4,2702,609,21,22,30,8
robertdavidgraham--masscan,5494,909,1,1,1,1,162,2212,0,6,174,27054,8869,36,205,219,14
robertdavidgraham--robdns,513,42,1,1,1,0,6,2188,0,3,144,20620,5899,17,157,165,8
robinhouston--image-unshredding,341,15,1,1,1,1,0,108,0,0,7,238,23,28,14,25,11
robm--dzen,326,68,1,1,1,1,28,264,0,0,19,3313,265,4,38,40,2
robotmedia--RMStore,1804,280,1,1,1,0,65,19180,0,0,114,27235,9205,60,134,151,17
robwhess--opensift,368,216,1,1,1,1,3,376,0,0,20,2872,1527,10,30,35,5
rofl0r--proxychains-ng,1787,205,1,1,1,0,38,220,0,0,31,2536,175,6,37,40,3
rogerclarkmelbourne--Arduino_STM32,399,197,1,1,1,0,29,69416,0,0,1140,127895,82795,3635,2209,2821,612
rougier--freetype-gl,515,102,1,1,1,0,22,29268,0,32,177,38010,23008,82,270,295,25
RPISEC--MBE,1449,249,1,1,1,0,6,864,0,0,72,3512,487,76,98,122,24
rssnsj--openwrt-hc5x61,371,121,1,1,1,0,52,1812,0,0,41,8276,748,178,71,101,30
rswier--c4,3385,655,1,1,1,0,7,52,0,0,3,500,12,0,4,4,0
rsyslog--rsyslog,397,225,1,1,0,0,224,10024,0,0,803,109794,27732,315,1294,1395,101
RT-Thread--rt-thread,661,567,1,1,1,0,29,358156,0,0,7447,3423738,1735879,7337,10428,11647,1219
ruby--psych,342,112,1,1,0,0,58,1108,52,0,117,15872,4536,56,124,141,17
rui314--8cc,2444,255,1,1,1,0,23,576,58,0,85,9845,997,4,87,89,2
rui314--minilisp,366,45,1,1,1,0,2,68,0,0,6,1199,286,2,6,7,1
rumpkernel--rumprun,616,62,1,1,0,0,24,3456,0,2,240,57158,10621,287,293,364,71
rustyrussell--ccan,399,96,1,1,1,0,16,16396,0,4,1120,125086,27286,1066,1461,1758,297
rvoicilas--inotify-tools,953,162,1,1,1,0,41,388,0,0,21,3864,1361,15,32,38,6
rxi--dyad,801,88,1,1,1,0,3,96,0,2,10,1480,138,6,11,14,3
rxi--lovedos,365,14,1,1,1,0,0,1336,0,4,106,24546,4534,29,110,119,9
saghul--pyuv,666,60,1,1,0,0,6,864,0,0,75,12764,397,8,107,111,4
sahib--rmlint,351,41,1,1,0,1,12,4076,0,0,143,19987,6094,77,187,213,26
saitoha--libsixel,363,12,1,1,1,1,11,13420,0,0,116,71980,12599,149,387,434,47
samdmarshall--SDMMobileDevice,425,58,1,1,1,0,8,28744,0,0,1486,305593,92686,765,2252,2445,193
samr7--vanitygen,493,287,1,1,1,0,59,336,0,0,15,8397,796,0,20,20,0
Samsung--jerryscript,1937,202,1,1,1,1,30,16256,0,0,2126,76860,44424,1379,2219,2484,265
samtools--samtools,426,247,1,1,1,0,115,11984,301,0,99,25732,5925,56,389,408,19
samyk--pwnat,566,113,1,1,1,0,3,216,0,0,23,2459,873,0,28,28,0
SamyPesse--devos,430,102,1,1,1,0,4,2608,0,0,402,22703,3395,207,420,465,45
SamyPesse--How-to-Make-a-Computer-Operating-System,13316,2293,1,1,0,0,48,6980,0,0,412,23442,3367,269,446,500,54
sass--sassc,561,90,1,1,0,0,26,180,0,0,17,1313,224,21,25,34,9
schwabe--ics-openvpn,471,279,0,1,0,1,24,18948,0,4,559,115493,18842,1050,920,1100,180
Screetsec--TheFatRat,347,126,1,1,1,0,2,2788,0,0,23,10657,310,21,32,42,10
sdegutis--mjolnir,4930,132,1,1,1,1,20,2932,0,0,127,17134,2675,98,179,208,29
sektioneins--suhosin,376,46,1,1,0,0,17,1372,0,0,34,7294,2913,33,244,256,12
seL4--seL4,1473,187,1,1,1,0,3,6456,0,0,632,55873,13214,1504,796,1085,289
seppo0010--rlite,856,21,1,1,0,0,3,2520,0,4,213,52094,4373,32,226,237,11
sermanet--OverFeat,435,155,1,1,1,0,28,54688,0,0,80,10450,646,41,119,133,14
ServiceManager--ServiceManager,338,23,1,1,1,0,8,876,0,8,56,4054,338,52,83,102,19
session-replay-tools--tcpburn,364,113,1,1,1,0,1,452,0,0,41,5589,117,28,70,80,10
session-replay-tools--tcpcopy,1721,562,1,1,1,0,47,600,0,0,52,8127,184,33,86,98,12
sevenler--Uninstall_Statics,334,164,1,1,1,0,2,128,0,0,8,232,106,38,12,25,13
shadowsocks--ChinaDNS,1728,1061,1,1,0,0,23,260,0,0,14,1366,42,11,25,30,5
shaunlebron--blinky,418,16,1,1,1,1,4,24484,0,0,301,82791,19736,106,393,423,30
sheepdog--sheepdog,565,159,1,1,1,1,103,4548,0,13,368,76125,8956,114,526,566,40
shellinabox--shellinabox,504,98,1,1,1,0,120,2120,0,0,56,12182,2292,19,94,103,9
shellphish--how2heap,978,179,1,1,1,0,1,64,0,0,13,501,52,0,13,13,0
shinh--maloader,329,27,1,1,1,0,4,488,0,0,61,5390,2143,15,64,70,6
shoes--shoes,1177,191,1,1,1,0,75,5904,0,0,283,58747,5206,248,420,486,66
sickill--stderred,510,30,1,1,1,0,16,116,0,0,11,1088,18,23,16,23,7
siemens--jailhouse,626,120,1,1,1,0,0,2476,0,0,282,26673,7231,224,319,370,51
signal11--hidapi,719,346,1,1,1,0,116,644,0,0,29,5283,1038,48,70,88,18
silentbicycle--greatest,829,62,1,1,1,0,2,132,0,0,12,1549,190,2,13,14,1
simpl--ngx_devel_kit,574,125,1,1,1,0,2,864,0,0,57,10678,428,48,88,106,18
SirCmpwn--sway,1721,111,1,1,1,1,94,12124,0,0,179,17302,1709,58,213,236,23
skypeopensource--skypeopensource2,677,124,1,1,1,0,6,127592,0,0,346,198028,82681,389,1575,1686,111
skywind3000--kcp,1617,330,1,1,1,0,15,108,0,0,5,1678,237,0,8,8,0
slact--nchan,1559,173,1,1,0,0,17,2860,0,0,166,35758,3663,62,213,231,18
slash-lang--slash,396,18,1,1,1,0,13,1520,52,0,150,17765,208,123,230,269,39
slembcke--Chipmunk2D,898,196,1,1,1,0,20,6380,0,21,160,36871,6099,188,221,275,54
sleuthkit--sleuthkit,739,242,1,1,0,0,88,38520,0,0,714,296351,110378,680,1334,1501,167
smealum--ctrulib,332,117,1,1,1,1,19,1904,0,0,210,23373,6963,100,217,241,24
Snaipe--Criterion,347,48,1,1,0,1,14,2992,6,16,133,13302,3214,75,230,256,26
snavely--bundler_sfm,540,256,1,1,1,0,19,14868,0,0,907,156892,71947,156,964,1009,45
snooda--net-speeder,1321,307,1,1,1,0,45,36,0,0,3,141,6,0,4,4,0
SoftEtherVPN--SoftEtherVPN,3075,1005,1,1,1,0,211,115244,0,0,489,329886,73466,403,1844,1933,89
Softmotions--ejdb,831,87,1,1,0,1,40,4492,0,3,82,81047,10452,103,93,124,31
SOHUDBA--SOHU-DBProxy,689,205,1,1,1,0,0,48404,0,46,418,72983,16736,111,580,617,37
solusipse--ureq,614,31,1,1,1,0,4,164,0,0,22,1387,534,18,27,34,7
spark--firmware,524,360,1,1,1,1,154,44828,0,0,1849,296897,158312,2313,2505,2905,400
spdk--spdk,352,110,1,1,1,1,9,4060,233,21,355,57750,15688,469,437,557,120
SpiderLabs--ModSecurity,1164,436,1,1,1,0,287,8092,0,7,138,56616,8668,121,306,341,35
spotify--sparkey,692,55,1,1,1,0,6,424,0,0,34,4177,1075,4,45,47,2
sqlcipher--sqlcipher,1843,497,1,1,1,0,18,68924,935,4,377,236619,80736,93,1453,1485,32
srdja--Collections-C,1262,124,1,1,1,1,9,592,15,0,39,10357,4179,10,46,50,4
stanfordnlp--GloVe,627,163,1,1,1,0,5,768,0,0,17,1583,164,16,32,38,6
statsite--statsite,1422,188,1,1,1,1,9,3624,0,0,196,37157,4674,306,347,411,64
stedolan--jq,7563,431,1,1,1,1,246,1800,0,0,83,27278,2017,119,150,185,35
stefanesser--dumpdecrypted,1184,346,1,1,1,0,9,20,0,0,2,188,32,0,3,3,0
stefanhafeneger--PushMeBaby,755,261,1,1,1,0,10,236,0,0,5,486,201,6,13,16,3
stephane--libmodbus,453,370,1,1,1,0,45,704,0,66,33,6143,827,11,111,116,5
stevedekorte--io,1615,231,1,1,0,0,57,35912,0,0,1387,168269,28447,6252,3057,4157,1100
strazzere--android-unpacker,393,176,1,1,1,0,15,9188,0,0,14,510,124,6,16,19,3
sumatrapdfreader--sumatrapdf,1268,401,1,1,1,0,325,52420,0,0,1872,529666,129684,525,2296,2429,133
SuperHouse--esp-open-rtos,338,109,1,1,1,0,67,20436,0,0,501,77048,25082,424,546,679,133
sustrik--libmill,1659,120,1,1,0,1,11,708,0,0,69,12680,2374,10,79,84,5
swoole--php-cp,354,112,1,1,1,0,4,756,0,0,61,13333,1640,21,71,79,8
swoole--swoole-src,4569,1448,1,1,0,0,39,3228,0,0,313,50235,5552,159,343,399,56
symless--synergy,3735,903,1,1,1,0,821,32580,0,10,761,159849,31900,332,976,1056,80
synthetos--TinyG,357,137,1,1,1,0,50,23764,0,0,199,29746,22422,133,382,420,38
sysstat--sysstat,383,106,1,1,1,0,14,2864,0,0,54,33834,13907,24,155,165,10
systemd--systemd,1437,609,1,1,0,0,481,29944,198,0,1443,354430,38225,435,2175,2319,144
szcom--rnnlib,340,102,1,1,1,0,12,107436,0,0,1370,608821,279639,431,2612,2719,107
t6x--reaver-wps-fork-t6x,483,142,1,1,1,0,13,3920,0,0,234,70523,20235,33,280,291,11
taf2--curb,1025,172,1,1,1,1,73,624,0,0,63,7991,2693,13,74,80,6
tarantool--tarantool,1209,124,1,1,1,1,349,4,0,0,,,,0,0,0,0
