key,star,fork,hasdownload,hasissue,haswiki,haspage,openissue,size,testfile,docfile,srcfile,loc,comment,filedepth,filect,dirbranching,dirct
beautify-web--js-beautify,4185,771,0,1,1,1,263,2244,18,0,90,22896,4630,175,114,156,42
bebraw--jswiki,3658,265,1,1,1,1,1,120,0,0,15,723,190,8,16,19,3
bendc--sprint,4382,189,1,1,1,0,21,76,0,0,3,1399,85,0,4,4,0
benoitvallon--react-native-nw-react-calculator,3207,342,1,1,1,1,9,2324,0,0,65,3625,501,186,115,157,42
benweet--stackedit,8711,1473,1,1,1,1,475,9200,0,6,229,62014,3200,110,317,347,30
bespokejs--bespoke,4053,424,1,1,1,0,6,96,3,0,10,1042,25,9,11,15,4
bevacqua--dragula,14133,910,1,1,0,1,76,936,14,0,25,3074,33,11,36,41,5
Bilibili--flv.js,3151,297,1,1,1,0,5,536,0,0,50,6687,1007,26,52,62,10
bitwiseshiftleft--sjcl,3603,489,1,1,1,1,55,15336,63,0,118,23435,1859,12,128,134,6
blakeembrey--code-problems,3240,287,1,1,1,0,4,2688,0,0,295,6447,871,267,310,398,88
blasten--turn.js,4645,1674,1,1,1,0,291,1436,0,0,6,1559,129,19,21,27,6
BloombergMedia--whatiscode,2742,215,1,1,1,0,58,24592,0,0,104,14867,1048,136,422,465,43
blueimp--jQuery-File-Upload,25152,6796,1,0,1,1,51,572,3,0,43,8172,1251,43,52,67,15
bnoguchi--everyauth,3308,464,1,1,1,1,176,632,13,0,65,7242,474,20,102,110,8
BorisMoore--jquery-tmpl,2835,860,0,1,1,1,61,676,0,0,59,8941,935,56,76,92,16
bower--bower,14711,1920,1,1,1,0,254,1996,74,0,209,23966,1850,231,257,315,58
bpampuch--pdfmake,4071,518,1,1,1,1,412,7304,0,0,73,64218,11033,37,108,122,14
bramp--js-sequence-diagrams,4365,582,1,1,0,1,74,1400,7,0,25,5745,317,17,42,49,7
brave--browser-laptop,3705,420,1,1,1,0,1490,10332,141,0,443,59205,5062,446,943,1047,104
breach--breach_core,5685,519,1,1,1,1,65,3720,0,0,54,7842,2792,59,90,109,19
brianchirls--Seriously.js,3024,242,1,1,1,1,36,7200,10,0,114,42550,4657,67,129,154,25
brianc--node-postgres,3953,513,1,1,1,0,178,644,109,0,117,6812,431,46,118,132,14
briangonzalez--jquery.adaptive-backgrounds.js,6053,440,1,1,1,1,18,4996,6,0,23,3405,624,16,41,48,7
broccolijs--broccoli,2900,174,1,1,1,0,63,236,9,0,25,2440,191,18,30,37,7
broofa--node-uuid,3556,307,1,1,1,1,33,76,3,0,11,339,56,6,14,17,3
browserstate--history.js,9407,1358,1,1,1,1,226,8432,0,0,109,125096,89587,49,115,131,16
BrowserSync--browser-sync,7841,489,1,1,1,0,220,2740,253,0,287,52432,4981,170,306,351,45
brunch--brunch,5588,409,1,1,0,0,63,516,32,0,48,5277,251,50,53,67,14
butterproject--butter-desktop,3629,674,1,1,1,0,56,8744,0,0,197,45470,1370,150,311,346,35
buunguyen--octotree,7308,543,1,1,1,0,19,4728,5,0,37,18120,4260,40,69,83,14
bvaughn--react-virtualized,3667,284,1,1,1,1,7,1172,0,0,165,16440,1145,75,167,192,25
c3js--c3,6270,998,1,1,0,0,651,2044,0,0,213,26376,908,40,225,239,14
callemall--material-ui,20692,3714,1,1,1,1,654,9052,32,0,1529,50159,3881,1149,1634,1839,205
callmecavs--bricks.js,3510,143,1,1,1,1,4,356,0,0,29,1202,83,82,46,67,21
callmecavs--layzr.js,4938,256,1,1,1,1,4,60,0,0,9,456,53,6,9,12,3
camwiegert--in-view,3445,115,1,1,1,1,8,224,14,0,29,1291,80,30,36,46,10
caolan--async,19561,1898,1,1,1,1,20,3320,0,0,177,12173,5914,63,230,247,17
caolan--highland,2587,124,1,1,1,1,94,3768,4,0,50,35563,12910,44,322,337,15
carhartl--jquery-cookie,7989,3514,1,1,0,0,1,84,5,0,12,825,46,4,15,17,2
carrot--share-button,3180,442,1,1,0,1,38,352,0,0,43,2514,380,26,66,76,10
casesandberg--react-color,2971,203,1,1,0,1,15,3288,4,0,138,40558,9221,273,159,228,69
casperjs--casperjs,6098,958,1,1,1,1,280,8120,0,0,210,14636,3388,143,283,322,39
cazala--synaptic,3014,291,1,1,1,1,62,360,6,0,18,7169,831,6,20,23,3
ccampbell--mousetrap,7304,658,1,1,1,0,154,672,0,0,31,9453,4682,23,32,40,8
ccampbell--rainbow,2611,294,1,1,1,0,49,824,23,0,114,9617,1395,22,117,126,9
chaijs--chai,3476,319,1,1,1,0,30,948,16,0,58,13236,7892,33,61,72,11
chalk--chalk,4123,137,1,1,0,0,3,152,0,0,8,480,23,2,11,12,1
chartjs--Chart.js,25989,7040,1,1,0,0,224,1284,29,0,137,27825,1737,61,138,159,21
cheeriojs--cheerio,10182,794,1,1,1,1,129,464,14,0,29,8186,363,17,32,39,7
chenglou--react-motion,6605,324,1,1,1,1,75,1044,13,0,51,4929,249,33,73,85,12
chentsulin--electron-react-boilerplate,4088,516,1,1,1,0,31,1928,13,0,38,1598,112,42,58,73,15
chieffancypants--angular-loading-bar,4867,653,1,1,0,1,47,152,6,0,21,1837,272,8,22,26,4
chjj--blessed,4758,164,1,1,1,0,130,17816,49,0,108,58711,3933,28,132,144,12
chjj--tty.js,3265,410,1,1,0,0,93,268,0,0,10,1816,220,10,18,23,5
chjj--ttystudio,2604,68,1,1,1,0,12,6432,0,0,18,38465,482,12,45,51,6
chrisaljoudi--uBlock,7813,401,1,1,1,0,312,29340,0,129,151,42624,4398,656,399,548,149
chriso--validator.js,6482,594,1,1,1,0,13,884,6,0,144,8749,305,16,146,152,6
cjb--GitTorrent,3515,171,1,1,1,0,37,48,0,0,5,251,21,0,8,8,0
ckeditor--ckeditor-dev,3039,1489,1,0,0,0,65,64180,0,0,6591,345904,177415,6077,7656,8768,1112
clappr--clappr,3136,358,1,1,1,0,90,7500,32,10,152,29312,8968,231,187,248,61
cnodejs--nodeclub,4975,2413,1,1,1,0,68,3788,43,0,184,51998,10656,139,223,267,44
CodeboxIDE--codebox,3575,510,1,1,0,0,154,1104,10,0,85,4935,566,100,97,125,28
codemirror--CodeMirror,10243,2579,1,1,1,0,167,5340,18,14,541,80877,4709,450,550,703,153
codemix--fast.js,2931,112,1,1,1,0,6,1256,3,0,116,14521,9522,29,118,130,12
CodeSeven--toastr,5653,997,1,1,1,1,32,728,0,0,25,5094,703,23,69,77,8
componentjs--component,4546,292,1,1,1,0,33,244,33,0,27,822,12,58,41,54,13
ConnorAtherton--walkway,4051,215,1,1,1,0,1,56,0,0,8,484,125,4,8,10,2
copy--v86,3572,293,1,1,1,0,25,2144,0,0,96,33211,4591,27,109,120,11
coryhouse--react-slingshot,4956,632,1,1,1,0,21,536,0,0,54,2101,164,33,59,71,12
CreateJS--EaselJS,5618,1558,1,1,1,0,149,7652,0,0,232,32073,28754,216,315,378,63
creationix--js-git,2949,209,1,1,1,0,40,424,9,12,57,4574,159,18,60,68,8
CSSLint--csslint,3468,432,1,1,1,0,189,3868,0,0,125,42092,15835,46,130,147,17
cubiq--iscroll,8400,2516,1,1,1,0,474,1156,0,0,65,13388,402,93,74,106,32
cujojs--when,3077,383,1,1,1,0,60,940,62,0,118,11003,1800,30,121,134,13
cyclejs--cyclejs,5450,168,1,1,1,0,63,2284,0,0,272,15673,732,352,364,472,108
cytoscape--cytoscape.js,2574,377,1,1,0,1,169,16568,35,0,476,154696,14953,236,546,613,67
d3--d3,56408,15127,1,1,1,1,85,612,3,0,10,2612,0,4,17,19,2
dangrossman--bootstrap-daterangepicker,6081,1977,1,1,0,0,23,644,0,0,19,6837,523,10,21,25,4
danialfarid--ng-file-upload,6827,1426,1,1,1,0,89,3272,6,0,46,14256,878,83,68,87,19
daniel-lundin--snabbt.js,4906,324,1,1,1,1,17,380,0,0,32,4923,98,13,35,40,5
darsain--sly,2581,444,1,1,1,1,49,256,0,0,18,3849,1428,6,18,21,3
DataTables--DataTables,4090,1246,1,1,1,0,116,3728,0,0,155,85534,8176,52,174,191,17
datproject--dat,4774,306,1,1,1,0,29,148,0,0,17,1306,51,20,21,29,8
davatron5000--Lettering.js,4622,650,1,1,1,0,16,40,0,0,6,342,24,2,6,7,1
davezuko--react-redux-starter-kit,6479,1399,1,1,1,0,79,596,0,0,43,1858,212,110,50,81,31
davidshimjs--qrcodejs,2583,613,1,1,1,1,71,176,0,0,7,550,128,0,9,9,0
daylerees--colour-schemes,7840,1223,1,1,1,1,44,28612,0,0,1146,94836,23944,1136,2037,2373,336
dbushell--Pikaday,4553,919,1,1,0,1,285,200,0,0,29,2543,133,10,30,35,5
dc-js--dc.js,5249,1370,1,1,1,1,319,20132,0,0,182,57260,8770,55,208,229,21
dcloudio--mui,4612,2316,1,1,1,1,158,5884,0,0,253,72580,7792,116,286,320,34
decosoftware--deco-ide,4276,190,1,1,1,0,61,58072,0,0,1494,49415,30804,1339,1758,1959,201
deepstreamIO--deepstream.io,4231,137,1,1,1,0,76,1584,123,0,184,15132,4543,117,198,239,41
defunkt--jquery-pjax,14298,1778,1,1,0,0,131,576,29,0,35,10919,2165,12,40,45,5
densitydesign--raw,3775,801,1,1,1,0,27,2732,0,0,31,4111,215,16,57,65,8
deployd--deployd,4243,605,1,1,1,0,131,3204,28,0,158,35631,10018,187,184,231,47
derbyjs--derby,4141,238,1,1,1,1,62,216,14,0,28,2979,322,18,30,37,7
desandro--draggabilly,2651,303,1,1,0,0,26,180,10,0,19,2238,487,12,20,25,5
desandro--imagesloaded,5777,1020,1,1,0,1,24,272,20,0,26,1619,205,23,29,37,8
desandro--masonry,10947,1905,1,1,0,1,26,252,14,0,33,3070,730,15,34,40,6
designmodo--Flat-UI,12270,2320,1,1,1,1,21,9316,0,0,109,33508,3341,151,265,306,41
developit--preact,4595,146,1,1,1,1,25,364,20,0,46,4862,566,23,48,57,9
dieulot--instantclick,4288,210,1,1,0,0,32,404,0,0,26,7360,1660,18,30,36,6
dimsemenov--Magnific-Popup,8688,2064,1,1,0,0,505,1204,0,0,40,22462,4024,36,41,54,13
dimsemenov--PhotoSwipe,12382,1766,1,1,1,0,242,920,0,0,38,10862,1054,43,66,80,14
DmitryBaranovskiy--raphael,8613,1359,0,1,0,1,339,1228,0,0,19,17605,6803,13,22,26,4
docker--kitematic,6576,683,1,1,1,0,179,7116,0,0,178,14933,1779,39,301,317,16
Dogfalo--materialize,22421,3199,1,1,1,1,1274,26764,20,0,233,58327,5156,153,388,438,50
doublespeakgames--adarkroom,3022,825,1,1,1,1,56,4620,0,4,72,13555,513,77,118,146,28
douglascrockford--JSLint,2815,380,1,1,0,0,0,264,0,0,6,5412,1206,0,7,7,0
douglascrockford--JSON-js,6471,3743,1,1,0,0,7,64,0,0,4,783,414,0,5,5,0
driftyco--ng-cordova,3538,1091,1,1,1,1,219,10952,63,0,380,89472,53826,361,436,514,78
DrkSephy--es6-cheatsheet,8353,462,1,1,1,0,2,108,0,0,4,2512,0,2,4,5,1
dtao--lazy.js,3888,222,1,1,1,1,84,916,0,0,92,9290,3557,74,107,127,20
dthree--cash,6941,178,1,1,1,0,32,2020,30,0,231,10296,1115,432,348,453,105
dthree--vantage,3221,84,1,1,1,0,12,308,7,0,39,3084,583,47,42,59,17
dthree--vorpal,3514,115,1,1,1,1,49,420,8,0,41,6940,2818,20,42,50,8
ducksboard--gridster.js,6174,1178,1,1,0,1,374,568,3,0,20,7909,2984,6,21,24,3
dularion--streama,2827,181,1,1,1,1,82,9180,22,0,232,80158,37385,274,298,361,63
duojs--duo,3520,134,1,1,1,0,105,5176,194,0,143,9858,1399,298,178,255,77
dylang--npm-check,2844,92,1,1,1,0,58,164,0,0,27,1197,12,18,28,35,7
ecomfe--echarts,14342,5018,1,1,1,1,908,22308,223,0,654,235591,51959,382,661,763,102
eduardolundgren--tracking.js,4300,644,1,1,1,0,65,14624,19,0,65,106412,2102,56,88,107,19
ejci--favico.js,7129,492,1,1,1,0,33,72,0,0,6,851,132,0,8,8,0
elastic--kibana,6242,2297,1,1,1,0,1245,96064,187,0,2246,253375,18662,4021,2570,3222,652
electron-userland--electron-packager,2852,287,1,1,0,0,33,644,52,0,40,3592,82,53,57,71,14
elementalui--elemental,3069,153,1,1,1,1,60,852,4,0,126,9081,1040,55,149,168,19
eligrey--FileSaver.js,4590,1081,1,1,1,0,21,60,0,0,10,605,42,2,10,11,1
ember-cli--ember-cli,2980,885,1,1,0,0,93,5224,0,0,486,32236,3364,2448,622,1037,415
emberjs--data,2733,1084,1,1,1,0,172,3516,0,0,309,44461,9651,693,333,492,159
emberjs--ember.js,17055,3603,1,1,0,0,267,7088,0,0,770,79817,18164,1541,789,1116,327
enyo--dropzone,11312,2741,1,1,1,1,627,540,4,0,24,8433,508,9,27,31,4
Eonasdan--bootstrap-datetimepicker,4815,2906,1,1,0,1,400,3064,16,0,50,6996,417,50,82,99,17
epeli--underscore.string,3111,373,1,1,0,1,112,804,0,0,168,3148,191,10,171,176,5
ericdrowell--KineticJS,3490,755,1,1,1,1,163,2452,92,0,130,26881,12915,52,141,158,17
erikras--react-redux-universal-hot-example,7843,1874,1,1,1,0,385,3544,0,0,90,3713,122,143,123,165,42
erikras--redux-form,4194,476,1,1,1,1,452,2128,0,0,260,23725,1278,150,332,376,44
erming--shout,3746,318,1,1,0,0,213,3580,7,0,95,26117,5282,96,146,173,27
es-analysis--plato,3746,242,1,1,1,1,74,1632,21,0,82,14869,835,79,90,111,21
eslint--eslint,6207,1192,1,1,0,0,249,12220,0,0,1207,207961,31137,992,1378,1579,201
es-shims--es5-shim,5355,713,1,1,0,0,39,540,0,0,28,7359,1239,11,34,38,4
este--este,3856,422,1,1,1,0,13,4220,0,0,311,39068,2248,360,385,470,85
ether--etherpad-lite,5795,1307,1,1,1,0,261,3944,0,30,314,59004,10005,175,344,389,45
etsy--hound,3067,264,1,1,1,0,65,2640,0,0,71,20120,3031,60,91,113,22
etsy--statsd,10514,1436,1,1,1,0,51,540,15,0,73,5670,923,26,88,100,12
evilstreak--markdown-js,5219,719,1,1,1,0,88,3448,787,0,438,9477,574,102,784,813,29
ExactTarget--fuelux,5243,1149,1,1,1,1,89,18452,48,0,200,33546,2345,98,275,306,31
expressjs--express,28139,5199,1,1,1,0,132,1436,111,0,170,14365,2420,253,215,285,70
fabien-d--alertify.js,4288,732,1,1,1,1,62,8,0,0,,,,0,1,1,0
facebook--draft-js,7849,596,1,1,1,1,239,4852,0,0,260,22276,4197,319,287,363,76
facebook--fixed-data-table,3130,449,1,1,1,1,214,1196,0,0,133,13711,4659,106,144,174,30
facebook--flux,12676,3437,1,1,1,1,41,1740,0,0,128,11497,3496,200,150,201,51
facebook--immutable-js,15494,817,1,1,1,1,313,6324,0,0,136,93018,11075,69,153,175,22
facebookincubator--create-react-app,14223,1263,1,1,1,0,129,528,0,0,55,3995,982,56,63,79,16
facebook--jest,6062,761,1,1,1,1,72,8912,0,0,515,31706,4371,1193,675,935,260
facebook--mention-bot,2658,182,1,1,1,0,13,924,0,0,30,8839,958,11,39,44,5
facebook--nuclide,5246,366,1,1,1,1,224,45332,0,0,2587,319295,72888,3825,3046,3877,831
facebook--react-devtools,3004,339,1,1,1,0,91,7484,12,0,159,11665,2141,125,170,210,40
facebook--react,53024,9358,1,1,1,1,590,56652,0,0,831,130478,21146,693,1006,1173,167
facebook--relay,7364,611,1,1,1,1,138,5492,0,0,508,86841,9631,296,612,691,79
Famous--famous,6770,810,1,1,0,0,3,2032,0,0,226,16802,10586,289,278,357,79
fancyapps--fancyBox,3979,1100,1,1,0,0,453,956,0,0,19,2879,270,9,38,42,4
fantasyland--fantasy-land,2594,111,1,1,0,0,19,212,0,0,31,1066,110,6,35,38,3
fat--zoom.js,3128,208,1,1,1,1,29,768,0,0,8,581,43,8,11,15,4
faye--faye,3704,333,1,1,1,0,11,1844,0,0,197,21906,1596,159,222,267,45
fbsamples--f8app,7749,1356,1,1,1,0,54,10836,0,0,151,17555,3289,247,331,388,57
feathersjs--feathers,4691,146,1,1,0,1,40,140,12,0,19,1180,33,16,24,30,6
felixge--node-formidable,3337,436,1,1,1,1,123,2344,78,0,42,2932,56,85,74,98,24
felixge--node-style-guide,3450,747,1,1,1,0,15,24,0,0,3,438,0,0,3,3,0
fengyuanchen--cropper,4410,953,1,1,1,1,14,3044,72,0,123,14072,1234,77,147,174,27
feross--standard,7878,440,1,1,0,0,28,156,4,0,15,1424,8,6,20,23,3
feross--webtorrent,11929,978,1,1,0,0,87,644,33,0,50,6369,583,14,51,57,6
fex-team--webuploader,3557,1303,1,1,1,1,1537,8784,12,0,221,68765,21347,197,314,370,56
FezVrasta--popper.js,3139,115,1,1,0,1,17,332,0,4,17,3211,1061,14,21,27,6
fgnass--spin.js,8460,1000,1,1,0,1,58,376,0,0,23,2909,722,12,31,35,4
filamentgroup--loadCSS,3720,295,1,1,1,1,42,180,18,0,21,2575,381,20,22,28,6
filamentgroup--tablesaw,4446,342,1,1,1,1,39,1688,4,0,72,24112,4136,25,80,90,10
FineUploader--fine-uploader,6395,1494,0,1,0,0,109,3352,99,0,170,36931,7572,204,259,312,53
flarum--core,2735,284,1,1,0,0,250,4996,0,0,642,68289,21700,338,650,742,92
flatiron--director,4334,393,1,1,1,0,116,372,36,0,41,4773,625,49,45,61,16
flesler--jquery.scrollTo,2845,877,1,1,1,0,14,80,0,0,14,630,47,2,15,16,1
flightjs--flight,6564,583,1,1,0,0,9,264,14,8,38,3935,199,9,39,43,4
Flipboard--react-canvas,9247,759,1,1,1,0,70,296,0,0,44,3199,769,30,45,55,10
flot--flot,5176,1344,1,1,1,0,478,1952,0,0,69,18340,3000,94,95,126,31
fontello--fontello,4762,669,1,1,1,0,30,7156,14,0,205,69548,2981,486,252,369,117
foreverjs--forever,8704,647,1,1,1,0,193,288,27,0,27,2736,564,25,30,39,9
FormidableLabs--radium,4483,209,1,1,1,1,88,468,0,0,71,5646,284,37,71,85,14
FormidableLabs--spectacle,3722,248,1,1,1,1,47,1712,0,0,87,4440,30,38,119,132,13
FormidableLabs--webpack-dashboard,7573,177,1,1,1,0,33,96,0,0,14,1031,3,10,15,20,5
fraywing--textAngular,3510,912,1,1,1,1,353,2104,36,0,60,21468,7124,20,63,71,8
FredrikNoren--ungit,6893,408,1,1,1,0,124,2448,18,0,209,23119,2328,131,234,277,43
Freeboard--freeboard,3739,669,1,1,1,1,110,4168,9,0,57,48008,5231,73,80,104,24
FreeCodeCamp--FreeCodeCamp,190136,7321,1,1,1,0,222,8096,8,0,437,64755,3025,341,526,608,82
fullcalendar--fullcalendar,6086,2016,0,1,1,0,284,2436,0,0,326,36868,2820,51,357,375,18
futurice--pepperoni-app-kit,2633,313,1,1,1,0,47,1036,3,0,65,2398,328,187,93,139,46
fzaninotto--uptime,3192,629,1,1,1,1,136,1092,8,0,73,10167,899,131,107,144,37
gabrielbull--react-desktop,5274,196,1,1,1,1,10,2192,22,0,219,9717,38,539,229,358,129
gaearon--react-dnd,4090,396,1,1,1,1,97,1016,0,0,140,9292,116,112,152,186,34
gaearon--react-hot-boilerplate,3145,855,1,1,1,0,14,40,0,0,7,156,0,2,8,9,1
gaearon--react-hot-loader,5660,305,1,1,1,1,23,100,0,0,16,677,5,4,16,18,2
gaearon--react-transform-boilerplate,3340,443,1,1,1,0,4,60,0,0,9,264,4,2,10,11,1
gaearon--redux-devtools,6053,419,1,1,1,0,20,324,2,0,49,1592,0,74,55,75,20
gaearon--redux-thunk,3392,148,1,1,1,0,27,52,3,0,8,512,0,4,8,10,2
gajus--react-css-modules,2827,110,1,1,1,0,19,128,0,0,20,1478,59,4,21,23,2
gatsbyjs--gatsby,5597,273,1,1,0,1,84,484,39,0,70,3275,238,110,79,110,31
gavinkwoe--weapp-ide-crack,4413,1225,1,1,1,0,40,52,0,0,4,904,10,0,4,4,0
geeeeeeeeek--electronic-wechat,5298,855,1,1,1,0,55,672,0,0,33,1926,38,27,42,51,9
getify--You-Dont-Know-JS,44203,6440,1,1,1,0,89,3128,0,0,94,24043,151,41,120,134,14
geuis--helium-css,3459,241,1,1,1,0,8,64,7,0,7,600,97,5,8,10,2
giakki--uncss,4135,204,1,1,1,1,26,572,0,0,94,2711,395,67,103,122,19
gionkunz--chartist-js,8748,1390,1,1,1,1,75,1828,11,0,171,15935,4791,84,184,211,27
GitbookIO--gitbook,13405,1630,1,1,0,0,588,1732,0,0,312,10801,2591,149,315,358,43
github--fetch,10926,691,1,1,0,1,18,152,8,0,16,1980,16,6,20,23,3
git-tips--tips,9444,606,1,1,1,0,5,64,0,0,4,1307,0,0,5,5,0
gnab--remark,5136,426,1,1,1,1,75,864,20,0,53,6403,334,75,59,78,19
goatslacker--alt,3194,302,1,1,1,1,110,1568,31,0,107,10927,423,67,113,138,25
goldfire--howler.js,6973,730,1,1,0,0,69,33172,0,0,43,6405,1845,44,62,77,15
gollum--gollum,7551,1260,1,1,1,0,81,16888,284,0,857,203290,49637,1348,1197,1400,203
google--blockly,2764,941,1,1,1,0,143,32364,0,0,433,107476,18157,124,525,568,43
GoogleChrome--chrome-app-samples,5157,3902,1,1,1,0,20,46372,0,0,1147,172622,27933,1661,1603,1978,375
GoogleChrome--lighthouse,3752,138,0,1,0,0,122,29148,0,0,488,328943,7249,372,505,591,86
google--end-to-end,3130,234,0,1,1,1,20,5780,0,0,502,79163,25986,513,529,604,75
google--google-api-nodejs-client,4535,660,1,1,0,1,92,13056,20,0,224,84306,163044,363,232,355,123
google--lovefield,4660,240,0,1,0,1,28,58920,0,0,550,1633164,23380,271,616,695,79
google--traceur-compiler,6902,465,1,1,1,1,292,11216,986,0,1507,104813,16274,945,1563,1778,215
gorhill--uBlock,6809,466,1,1,1,0,158,18460,0,131,176,65771,6105,296,381,461,80
gotwarlost--istanbul,5260,535,1,1,1,1,251,1448,134,0,190,12481,2345,173,205,246,41
graphite-project--graphite-web,3240,946,1,1,0,0,282,6436,0,0,140,67058,4670,358,526,591,65
graphql--graphql-js,4847,354,1,1,1,0,60,1476,0,0,164,31905,3683,60,168,186,18
greensock--GreenSock-JS,5316,814,1,1,1,0,5,1304,0,0,44,17225,1646,32,44,53,9
grevory--angular-local-storage,2648,577,1,1,1,0,59,196,7,0,15,2315,234,14,18,24,6
gruntjs--grunt,11122,1416,1,1,1,0,128,492,76,0,50,3593,797,111,78,105,27
gskinner--regexr,3048,338,1,1,1,0,70,1536,0,0,171,10985,3409,187,203,241,38
gss--engine,2808,123,1,1,0,0,113,3204,0,0,78,46946,4728,52,85,102,17
guardian--scribe,3454,244,1,1,1,1,108,528,7,0,85,5000,718,60,88,104,16
guillaumepotier--Parsley.js,7422,1171,1,1,1,1,43,6988,26,49,387,75177,13185,246,420,480,60
gulpjs--gulp,23892,3287,1,1,0,0,25,348,16,0,58,3082,171,31,66,77,11
gwendall--way.js,2707,198,1,1,1,0,40,116,0,0,9,1993,129,2,9,10,1
h5bp--html5-boilerplate,35666,8871,1,1,1,0,21,544,3,0,25,2356,451,38,62,75,13
HabitRPG--habitica,4311,1831,1,1,1,0,359,46520,42,0,726,97132,7348,1003,5397,5579,182
hacksalot--HackMyResume,7423,355,1,1,1,1,48,1908,33,0,146,13022,1774,73,164,189,25
hakimel--css,2889,680,1,0,0,0,8,360,0,0,24,3756,74,12,27,33,6
hakimel--reveal.js,31077,9426,1,1,1,1,313,3276,22,0,79,14157,2347,75,99,124,25
hammerjs--hammer.js,14961,2185,1,1,1,0,119,716,0,0,100,6271,1847,40,104,117,13
handsontable--handsontable,7127,1581,1,1,1,1,522,19664,124,0,939,284753,29394,761,1171,1342,171
hapijs--hapi,6885,711,1,1,1,0,19,1544,29,0,45,24972,290,16,52,58,6
hapijs--joi,3751,392,1,1,1,0,51,1028,17,0,44,16652,297,11,47,52,5
happypoulp--redux-tutorial,2641,398,1,1,1,0,12,144,0,0,25,573,741,5,26,28,2
happyworm--jPlayer,3843,1238,1,1,1,0,125,13440,0,0,103,34335,2793,151,144,184,40
harthur--brain,7324,847,1,1,1,1,22,120,12,0,20,1250,70,10,21,25,4
Hashnode--mern-starter,2946,325,1,1,1,0,45,488,0,0,68,2451,159,137,82,115,33
headjs--headjs,4024,377,1,1,0,1,61,3004,42,0,161,24464,5533,156,255,299,44
henryboldi--felony,3225,105,1,1,1,1,24,1080,0,0,70,3251,22,80,127,149,22
hexojs--hexo,12808,2037,1,1,1,0,328,1716,148,0,266,18171,494,151,271,311,40
highcharts--highcharts,5619,1869,1,1,1,0,1258,115976,27,0,3957,541645,39901,13588,7938,10562,2624
hiloteam--Hilo,3108,486,1,1,1,1,2,18396,40,0,794,159009,40263,697,873,1033,160
hootsuite--grid,3063,223,1,1,1,1,33,140,0,0,17,1952,288,6,18,21,3
howdyai--botkit,4618,830,1,1,0,0,115,660,0,0,43,8040,902,14,45,51,6
hpneo--gmaps,6449,1135,1,1,1,1,125,756,20,0,81,11804,1022,27,83,93,10
HubSpot--messenger,3764,389,1,1,1,1,39,2596,0,0,72,29571,3830,150,102,135,33
HubSpot--tether,6150,444,1,1,0,1,66,1496,0,0,81,23298,3195,125,85,125,40
Huddle--PhantomCSS,4012,223,1,1,1,0,12,100,0,0,7,1072,57,4,11,13,2
huluoyang--freecodecamp.cn,5969,334,1,1,1,0,1,8,0,0,,,,0,1,1,0
hybridgroup--cylon,2681,226,1,1,1,0,19,580,0,0,68,4817,511,92,90,121,31
IanLunn--Sequence,3152,496,1,1,1,1,36,2328,0,0,45,7872,1752,66,87,106,19
idiot--unslider,3639,1656,1,1,1,0,18,148,0,0,17,642,290,27,18,27,9
imakewebthings--deck.js,5012,609,1,1,1,1,32,548,18,0,58,6743,1080,37,59,73,14
imakewebthings--waypoints,7760,1052,1,1,1,1,37,720,22,0,50,8449,1599,21,51,59,8
impress--impress.js,30109,6439,1,1,1,1,55,164,3,0,13,1503,740,6,16,19,3
imsky--holder,4811,557,1,1,0,1,23,556,18,0,34,6992,1348,30,39,48,9
indexzero--http-server,4024,545,1,1,1,0,127,552,6,0,6,399,13,20,14,22,8
infinitered--ignite,2859,178,1,1,1,1,59,3380,0,0,141,4827,837,368,278,361,83
infinite-scroll--infinite-scroll,4262,1593,0,1,1,1,140,6224,11,0,37,9283,2263,37,66,79,13
IonicaBizau--git-stats,3880,83,1,1,1,0,0,108,0,0,9,1130,203,11,11,16,5
ipselon--structor,3409,172,1,1,1,0,12,20388,0,0,746,48671,12620,499,855,951,96
isaacs--node-glob,2731,222,1,1,1,0,40,752,33,0,46,3215,366,4,48,50,2
isagalaev--highlight.js,8544,1474,1,1,0,0,66,4504,664,0,293,21924,2515,931,723,961,238
jackmoore--autosize,2778,492,1,1,1,0,27,64,0,0,10,704,55,6,10,13,3
jackmoore--colorbox,4523,1163,1,1,1,0,224,1432,0,0,51,1994,356,29,79,91,12
JacksonTian--fks,8640,3360,1,1,1,1,7,4412,0,0,195,37925,15084,229,346,390,44
jacomyal--sigma.js,6645,1062,1,1,1,0,325,3692,16,0,156,21069,5235,111,166,203,37
jakesgordon--javascript-state-machine,3180,468,1,1,1,0,40,316,14,0,20,3816,451,13,24,29,5
jakiestfu--Medium.js,3826,356,1,1,1,1,75,408,8,0,47,5871,445,15,55,61,6
jakiestfu--Snap.js,5952,740,1,1,1,1,159,236,0,0,21,2726,259,12,24,28,4
Jam3--devtool,3238,104,1,1,1,0,54,376,46,0,64,1370,208,31,66,76,10
janl--mustache.js,9980,1948,1,1,1,1,55,1032,207,0,140,2447,176,34,230,243,13
janpaepke--ScrollMagic,7692,1307,1,1,1,1,233,4124,0,0,163,42767,4802,167,257,301,44
jaredhanson--passport,9054,570,1,1,1,0,181,376,30,0,36,6339,615,31,37,48,11
jaredreich--notie,5032,351,1,1,0,0,7,1272,0,0,10,1740,83,4,11,13,2
